syl_len0,syl_len1,syl_len2,syl0,syl1,syl2,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,cv_ratio0,cv_ratio1,cv_ratio2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,comp_len,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_class0,syl_class1,syl_class2,onset_class0,onset_class1,onset_class2,koda_class0,koda_class1,koda_class2,nucleus_class0,nucleus_class1,nucleus_class2,syl_weight0,syl_weight1,syl_weight2,nomen,sylcnt,stress_class
3,5,5,Men,schen,scheu,eu,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCK,D,CD,CCD,KCCD,CKCCD,ø,CVC,CVC,CVV,2,2,0,1,1,0,1,1,1,1,1,2,2,2001,1101,101,2,2,3,-1,CKC,CKC,CD,C,C,C,C,C,,K,K,D,1,0,1,T,3,antepaenultima
3,6,4,Men,schens,kind,ind,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVCC,CVCC,2,3,3,1,2,2,1,1,1,1,1,1,2,2001,1201,1201,2,2,2,-1,CKC,CKCC,CKCC,C,C,C,C,CC,CC,K,K,K,1,0,2,T,3,antepaenultima
3,5,3,Men,schen,tum,um,ø,N,N,SAA,ø,C,CK,CKC,CKCC,CKCCK,C,LC,CLC,CCLC,KCCLC,noacc,CVC,CVC,CVVC,2,2,1,1,1,1,1,1,1,1,1,2,1,2001,1101,1101,2,2,2,-1,CKC,CKC,CLC,C,C,C,C,C,C,K,K,L,1,0,1,T,3,antepaenultima
3,5,4,Men,schen,werk,erk,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,2,2001,1101,211,2,2,2,-1,CKC,CKC,CKCC,C,C,C,C,C,CC,K,K,K,1,0,2,T,3,antepaenultima
3,4,3,Men,sche,wik,ik,ø,N,R,SA,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,noacc,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,2001,101,201,2,2,2,-1,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,1,T,3,ultima
6,4,4,mensch,heit,lich,ich,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,DCCKC,noacc,CVCC,CVVC,CVC,3,1,2,2,1,1,1,1,1,1,2,1,1,2101,201,111,2,2,3,-1,CKCC,CDC,CKC,C,C,C,CC,C,C,K,D,K,2,1,1,F,3,antepaenultima
6,4,4,Mensch,lich,keit,eit,ø,N,A,SA,ø,C,CK,CKC,CKCC,CKCCC,C,DC,CDC,CCDC,KCCDC,ø,CVCC,CVC,CVVC,3,2,1,2,1,1,1,1,1,1,1,2,1,2101,111,201,2,3,2,-1,CKCC,CKC,CDC,C,C,C,CC,C,C,K,K,D,2,1,1,T,3,antepaenultima
6,3,4,Mensch,wer,dung,ung,ø,N,NV,SSA,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,LCCKC,ø,CVCC,CVVC,CVC,3,1,2,2,1,1,1,1,1,1,2,1,2,2101,111,1101,2,2,2,-1,CKCC,CLC,CKC,C,C,C,CC,C,C,K,L,K,2,1,1,T,3,antepaenultima
3,4,2,men,stru,al,al,ø,A,R,SA,ø,C,CK,CKC,CKCC,CKCCC,C,LC,LLC,CLLC,CCLLC,ø,CVC,CCCVV,VVC,2,1,0,1,0,1,1,3,0,1,2,2,1,2001,211,11,2,2,4,-1,CKC,CCCL,LC,C,CCC,,C,,C,K,L,L,1,1,1,F,3,ultima
2,2,3,Me,n2,ett,ett,ø,N,ø,ø,ø,C,CL,CLC,CLCL,CLCLK,C,KC,LKC,CLKC,LCLKC,ø,CVV,CVV,VC,0,0,1,0,0,1,1,1,0,2,2,1,0,1001,1001,101,3,3,2,-1,CL,CL,KC,C,C,,,,C,L,L,K,1,1,1,T,3,ultima
2,3,3,Me,phi,sto,o,ø,N,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,L,CL,CCL,KCCL,CKCCL,ø,CVV,CVC,CVV,0,2,0,0,1,0,1,1,1,2,1,2,0,1001,201,101,3,2,2,-1,CL,CKC,CL,C,C,C,,C,,L,K,L,1,1,1,T,3,paenultima
3,3,3,mer,kan,til,il,ø,A,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,C,LC,CLC,CCLC,KCCLC,ø,CVC,CVC,CVVC,2,2,1,1,1,1,1,1,1,1,1,2,0,1011,1101,111,3,2,3,-1,CKC,CKC,CLC,C,C,C,C,C,C,K,K,L,1,1,1,F,3,ultima
4,3,3,merk,w2r,dig,ig,ø,A,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,KCCKC,noacc,CVCC,CVC,CVC,3,2,2,2,1,1,1,1,1,1,1,1,2,1111,111,201,2,3,2,-1,CKCC,CKC,CKC,C,C,C,CC,C,C,K,K,K,2,1,1,F,3,paenultima
3,2,3,Mes,ka,lin,in,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCK,C,LC,CLC,KCLC,CKCLC,ø,CVC,CVC,CVVC,2,2,1,1,1,1,1,1,1,1,1,2,1,1101,101,1011,2,2,3,-1,CKC,CK,CLC,C,C,C,C,,C,K,K,L,1,1,1,T,3,ultima
2,2,4,Me,so,derm,erm,ø,N,N,S,ø,C,CL,CLC,CLCL,CLCLC,C,CC,KCC,CKCC,LCKCC,ø,CVV,CVV,CVCC,0,0,3,0,0,2,1,1,1,2,2,1,1,1001,101,1111,3,2,2,1,CL,CL,CKCC,C,C,C,,,CC,L,L,K,1,1,2,T,3,ultima
3,3,4,Me$,bar,keit,eit,ø,N,A,SA,ø,C,CK,CKC,CKCC,CKCCL,C,DC,CDC,CCDC,LCCDC,ø,CVC,CVVC,CVVC,2,1,1,1,1,1,1,1,1,1,2,2,1,1101,111,201,2,3,2,-1,CKC,CLC,CDC,C,C,C,C,C,C,K,L,D,1,1,1,T,3,antepaenultima
3,2,5,Me$,be,reich,eich,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,DC,CDC,KCDC,CKCDC,ø,CVC,CV,CVVC,2,1,1,1,0,1,1,1,1,1,1,2,2,1101,101,111,2,2,3,-1,CKC,CK,CDC,C,C,C,C,,C,K,K,D,1,0,1,T,3,antepaenultima
3,2,3,Me$,da,tum,um,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,2,1101,101,1101,2,3,2,0,CKC,CL,CKC,C,C,C,C,,C,K,L,K,1,1,1,T,3,antepaenultima
3,2,3,Mes,se,amt,amt,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKK,C,CC,KCC,KKCC,CKKCC,ø,CVC,CV,VCC,2,1,2,1,0,2,1,1,0,1,1,1,2,1001,101,1101,3,2,2,1,CK,CK,KCC,C,C,,,,CC,K,K,K,1,0,2,T,3,antepaenultima
3,3,6,mes,ser,scharf,arf,ø,A,NA,SS,ø,C,CK,CKC,CKCK,CKCKC,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,2,1001,111,211,3,2,2,-1,CK,CKC,CKCC,C,C,C,,C,CC,K,K,K,1,0,2,F,3,antepaenultima
3,3,7,Mes,ser,schmied,ied,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKC,C,LC,CLC,CCLC,CCCLC,ø,CVC,CVC,CCVVC,2,2,1,1,1,1,1,1,2,1,1,2,2,1001,111,1201,3,2,2,1,CK,CKC,CCLC,C,C,CC,,C,C,K,K,L,1,0,1,T,3,antepaenultima
3,3,5,Mes,ser,stich,ich,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,CCKC,CCCKC,ø,CVC,CVC,CCVC,2,2,3,1,1,1,1,1,2,1,1,1,2,1001,111,301,3,2,2,-1,CK,CKC,CCKC,C,C,CC,,C,C,K,K,K,1,0,1,T,3,antepaenultima
3,2,3,Me$,ge,r1t,1t,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,LC,CLC,KCLC,CKCLC,ø,CVC,CV,CVVC,2,1,1,1,0,1,1,1,1,1,1,2,2,1101,101,111,2,2,2,-1,CKC,CK,CLC,C,C,C,C,,C,K,K,L,1,0,1,T,3,antepaenultima
3,2,2,Mes,si,as,as,ø,N,ø,ø,ø,C,CK,CKC,CKCL,CKCLK,C,KC,LKC,CLKC,KCLKC,ø,CVC,CVV,VC,2,0,1,1,0,1,1,1,0,1,2,1,0,1001,101,101,3,3,2,-1,CK,CL,KC,C,C,,,,C,K,L,K,1,1,1,T,3,paenultima
3,4,6,Mes,sing,schild,ild,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKC,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,2,1001,1101,211,3,2,2,-1,CK,CKC,CKCC,C,C,C,,C,CC,K,K,K,1,1,2,T,3,antepaenultima
3,3,3,Me$,mit,tel,el,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,2,1101,1001,111,2,3,2,-1,CKC,CK,CKC,C,C,C,C,,C,K,K,K,1,1,0,T,3,antepaenultima
3,4,2,Me$,stel,le,e,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCC,K,CK,KCK,CKCK,CCKCK,ø,CVC,CCVC,CV,2,3,1,1,1,0,1,2,1,1,1,1,2,1101,201,11,2,2,3,-1,CKC,CCK,CK,C,CC,C,C,,,K,K,K,1,1,0,T,3,antepaenultima
3,4,3,Me$,tech,nik,ik,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,noacc,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,2,1101,201,1101,2,2,2,0,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,1,1,1,T,3,antepaenultima
2,3,2,Me,sti,ze,e,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCL,K,AK,LAK,CLAK,CCLAK,ø,CVC,CVV,CV,2,0,1,1,0,0,1,1,1,1,2,1,1,1101,101,101,2,3,2,-1,CKC,CL,AK,C,C,A,C,,,K,L,K,1,1,0,T,3,paenultima
2,2,3,me,ta,bol,ol,ø,A,A,S,ø,C,CL,CLC,CLCK,CLCKC,C,LC,CLC,KCLC,CKCLC,ø,CVV,CVC,CVVC,0,2,1,0,1,1,1,1,1,2,1,2,1,1001,101,111,3,2,2,-1,CL,CK,CLC,C,C,C,,,C,L,K,L,1,1,1,F,3,ultima
2,3,3,me,tal,len,en,ø,A,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,1,1001,101,1011,3,2,3,1,CL,CK,CKC,C,C,C,,,C,L,K,K,1,1,0,F,3,paenultima
2,3,3,Me,tal,ler,er,ø,N,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,1,1001,101,21,3,2,3,-1,CL,CK,CKC,C,C,C,,,C,L,K,K,1,1,0,T,3,paenultima
2,4,3,Me,tall,gu$,u$,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,2,1001,111,201,3,2,2,-1,CL,CKC,CKC,C,C,C,,C,C,L,K,K,1,1,1,T,3,paenultima
2,3,3,me,tal,lic,ic,ø,A,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,0,1001,101,111,3,2,3,-1,CL,CK,CKC,C,C,C,,,C,L,K,K,1,1,1,F,3,paenultima
2,3,5,me,tal,lisch,isch,ø,A,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,1,1001,101,111,3,2,3,-1,CL,CK,CKC,C,C,C,,,C,L,K,K,1,1,1,F,3,paenultima
2,3,4,Me,tal,lurg,urg,ø,N,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,CC,KCC,CKCC,KCKCC,ø,CVV,CVC,CVCC,0,2,3,0,1,2,1,1,1,2,1,1,1,1001,101,121,3,2,3,-1,CL,CK,CKCC,C,C,C,,,CC,L,K,K,1,1,2,T,3,ultima
2,2,5,me,ta,morph,orph,ø,A,A,S,ø,C,CL,CLC,CLCK,CLCKC,C,CC,KCC,CKCC,KCKCC,ø,CVV,CVC,CVCC,0,2,3,0,1,2,1,1,1,2,1,1,1,1001,101,1111,3,2,2,1,CL,CK,CKCC,C,C,C,,,CC,L,K,K,1,1,2,F,3,ultima
2,2,4,Me,ta,pher,er,ø,N,N,S,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,1,1001,101,111,3,2,2,-1,CL,CK,CKC,C,C,C,,,C,L,K,K,1,1,0,T,3,paenultima
2,2,2,Me,te,or,or,ø,N,N,S,ø,C,CL,CLC,CLCL,CLCLL,C,LC,LLC,CLLC,LCLLC,ø,CVV,CVV,VVC,0,0,0,0,0,1,1,1,0,2,2,2,1,1001,101,11,3,2,3,-1,CL,CL,LC,C,C,,,,C,L,L,L,1,1,1,T,3,ultima
2,3,4,me,ter,dick,ick,ø,A,NA,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,2,1001,111,201,3,2,2,-1,CL,CKC,CKC,C,C,C,,C,C,L,K,K,1,0,1,F,3,antepaenultima
2,3,4,me,ter,hoch,och,ø,A,NA,SS,ø,C,CL,CLC,CLCK,CLCKC,C,LC,CLC,CCLC,KCCLC,ø,CVV,CVC,CVVC,0,2,1,0,1,1,1,1,1,2,1,2,2,1001,111,201,3,2,2,-1,CL,CKC,CLC,C,C,C,,C,C,L,K,L,1,0,1,F,3,antepaenultima
2,3,4,me,ter,lang,ang,ø,A,NA,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,2,1001,111,1011,3,2,3,1,CL,CKC,CKC,C,C,C,,C,C,L,K,K,1,0,1,F,3,antepaenultima
2,3,3,Me,ter,ma$,a$,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,LC,CLC,CCLC,KCCLC,ø,CVV,CVC,CVVC,0,2,1,0,1,1,1,1,1,2,1,2,2,1001,111,1101,3,2,3,1,CL,CKC,CLC,C,C,C,,C,C,L,K,L,1,0,1,T,3,antepaenultima
2,3,4,me,ter,weit,eit,ø,A,NA,SS,ø,C,CL,CLC,CLCK,CLCKC,C,DC,CDC,CCDC,KCCDC,ø,CVV,CVC,CVVC,0,2,1,0,1,1,1,1,1,2,1,2,2,1001,111,201,3,2,2,-1,CL,CKC,CDC,C,C,C,,C,C,L,K,D,1,0,1,F,3,antepaenultima
2,4,3,Me,than,gas,as,ø,N,NN,SS,ø,C,CL,CLC,CLCL,CLCLC,C,LC,CLC,CCLC,LCCLC,ø,CVV,CVVC,CVVC,0,1,1,0,1,1,1,1,1,2,2,2,2,1001,1101,201,3,3,2,-1,CL,CLC,CLC,C,C,C,,C,C,L,L,L,1,1,1,T,3,paenultima
2,3,3,Me,tha,nol,ol,ø,N,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,C,LC,CLC,KCLC,CKCLC,ø,CVV,CVC,CVVC,0,2,1,0,1,1,1,1,1,2,1,2,0,1001,101,1011,3,2,3,1,CL,CK,CLC,C,C,C,,,C,L,K,L,1,1,1,T,3,ultima
2,3,2,Me,tho,de,e,ø,N,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,K,CK,LCK,CLCK,LCLCK,ø,CVV,CVV,CV,0,0,1,0,0,0,1,1,1,2,2,1,0,1001,101,101,3,2,2,-1,CL,CL,CK,C,C,C,,,,L,L,K,1,1,0,T,3,paenultima
2,3,3,Me,tho,dik,ik,ø,N,N,SA,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,LCKC,CLCKC,noacc,CVV,CVV,CVC,0,0,2,0,0,1,1,1,1,2,2,1,1,1001,101,201,3,2,2,-1,CL,CL,CKC,C,C,C,,,C,L,L,K,1,1,1,T,3,paenultima
2,3,5,me,tho,disch,isch,ø,A,N,SA,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,CVC,0,0,2,0,0,1,1,1,1,2,2,1,1,1001,101,201,3,2,2,-1,CL,CL,CKC,C,C,C,,,C,L,L,K,1,1,1,F,3,paenultima
2,3,4,Me,tho,dist,ist,ø,N,N,SA,ø,C,CL,CLC,CLCL,CLCLC,C,CC,KCC,CKCC,LCKCC,acc,CVV,CVV,CVCC,0,0,3,0,0,2,1,1,1,2,2,1,1,1001,101,301,3,2,2,-1,CL,CL,CKCC,C,C,C,,,CC,L,L,K,1,1,2,T,3,ultima
2,2,2,Me,to,pe,e,ø,N,N,S,ø,C,CL,CLC,CLCL,CLCLC,K,CK,LCK,CLCK,LCLCK,ø,CVV,CVV,CV,0,0,1,0,0,0,1,1,1,2,2,1,1,1001,101,101,3,2,2,-1,CL,CL,CK,C,C,C,,,,L,L,K,1,1,0,T,3,paenultima
2,3,3,Me,tro,nom,om,ø,N,N,S,ø,C,CL,CLC,CLCC,CLCCL,C,LC,CLC,LCLC,CLCLC,ø,CVV,CCVV,CVVC,0,1,1,0,0,1,1,2,1,2,2,2,1,1001,111,2001,3,2,2,1,CL,CCL,CLC,C,CC,C,,,C,L,L,L,1,1,1,T,3,ultima
3,2,3,Met,ze,lei,ei,ø,N,V,SA,ø,C,CK,CKA,CKAK,CKAKC,D,CD,KCD,AKCD,KAKCD,acc,CVC,CV,CVV,2,1,0,1,0,0,1,1,1,1,1,2,1,1001,101,11,3,2,4,-1,CK,AK,CD,C,A,C,,,,K,K,D,1,0,1,T,3,ultima
4,2,3,Metz,ge,rei,ei,ø,N,N,SA,ø,C,CK,CKA,CKAC,CKACK,D,CD,KCD,CKCD,ACKCD,acc,CVC,CV,CVV,2,1,0,1,0,0,1,1,1,1,1,2,1,1101,101,11,2,2,4,-1,CKA,CK,CD,C,C,C,A,,,K,K,D,1,0,1,T,3,ultima
3,3,4,Meu,ble,ment,ent,ø,N,ø,ø,ø,C,CL,CLC,CLCC,CLCCK,N,CN,KCN,CKCN,CCKCN,ø,CVV,CCV,CVV,0,2,0,0,0,0,1,2,1,2,1,2,0,1001,111,1001,3,2,3,0,CL,CCK,CN,C,CC,C,,,,L,K,N,1,0,1,T,3,ultima
3,4,4,Meu,chel,mord,ord,ø,N,VN,SS,ø,C,CD,CDC,CDCK,CDCKC,C,CC,KCC,CKCC,CCKCC,ø,CVV,CVC,CVCC,0,2,3,0,1,2,1,1,1,2,1,1,2,1001,111,1111,4,2,2,1,CD,CKC,CKCC,C,C,C,,C,CC,D,K,K,1,0,2,T,3,antepaenultima
5,2,5,meuch,le,risch,isch,ø,A,V,SA,ø,C,CD,CDC,CDCC,CDCCK,C,KC,CKC,KCKC,CKCKC,ø,CVV,CCV,CVC,0,2,2,0,0,1,1,2,1,2,1,1,1,1001,111,111,4,2,3,-1,CD,CCK,CKC,C,CC,C,,,C,D,K,K,1,0,1,F,3,antepaenultima
3,2,3,Meu,te,rei,ei,ø,N,V,SA,ø,C,CD,CDC,CDCK,CDCKC,D,CD,KCD,CKCD,DCKCD,acc,CVV,CV,CVV,0,1,0,0,0,0,1,1,1,2,1,2,1,1001,101,11,4,2,4,-1,CD,CK,CD,C,C,C,,,,D,K,D,1,0,1,T,3,ultima
3,2,3,Meu,te,rer,er,ø,N,V,SA,ø,C,CD,CDC,CDCK,CDCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CV,CVC,0,1,2,0,0,1,1,1,1,2,1,1,1,1001,101,21,4,2,3,-1,CD,CK,CKC,C,C,C,,,C,D,K,K,1,0,0,T,3,antepaenultima
2,2,2,Mi,as,ma,a,ø,N,ø,ø,ø,C,CL,CLK,CLKC,CLKCC,L,CL,CCL,KCCL,LKCCL,ø,CVV,VC,CVV,0,1,0,0,1,0,1,0,1,2,1,2,0,1001,101,1001,3,2,4,0,CL,KC,CL,C,,C,,C,,L,K,L,1,1,1,T,3,paenultima
2,3,3,mi,cke,rig,ig,ø,A,A,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CV,CVC,2,1,2,1,0,1,1,1,1,1,1,1,1,1001,101,111,3,2,3,-1,CK,CK,CKC,C,C,C,,,C,K,K,K,1,0,1,F,3,antepaenultima
3,3,5,Mie,nen,spiel,iel,ø,N,NN,SAS,ø,C,CL,CLC,CLCK,CLCKC,C,LC,CLC,CCLC,CCCLC,ø,CVV,CVC,CCVVC,0,2,1,0,1,1,1,1,2,2,1,2,2,1001,2001,211,3,2,2,-1,CL,CKC,CCLC,C,C,CC,,C,C,L,K,L,1,0,1,T,3,antepaenultima
4,2,4,Mies,ma,cher,er,ø,N,ø,SSA,ø,C,CL,CLC,CLCC,CLCCK,C,KC,CKC,KCKC,CKCKC,ø,CVVC,CVC,CVC,1,2,2,1,1,1,1,1,1,2,1,1,2,1101,1001,111,2,3,2,-1,CLC,CK,CKC,C,C,C,C,,C,L,K,K,1,1,0,T,3,paenultima
4,2,2,Miet,au,to,o,ø,N,NN,SS,ø,C,CL,CLC,CLCD,CLCDC,L,CL,DCL,CDCL,LCDCL,ø,CVVC,VV,CVV,1,0,0,1,0,0,1,0,1,2,2,2,2,1101,1,101,2,6,2,-1,CLC,D,CL,C,,C,C,,,L,D,L,1,1,1,T,3,antepaenultima
3,2,3,Mie,te,rin,in,ø,N,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CV,CVC,0,1,2,0,0,1,1,1,1,2,1,1,1,1001,101,1011,3,2,3,1,CL,CK,CKC,C,C,C,,,C,L,K,K,1,0,1,T,3,antepaenultima
3,3,6,Mie,ter,schutz,utz,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,A,KA,CKA,CCKA,KCCKA,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,2,1001,111,201,3,2,2,-1,CL,CKC,CKA,C,C,C,,C,A,L,K,K,1,0,1,T,3,antepaenultima
4,2,4,Miet,ge,setz,etz,ø,N,NN,SS,ø,C,CL,CLC,CLCC,CLCCK,A,KA,CKA,KCKA,CKCKA,ø,CVVC,CV,CVC,1,1,2,1,0,1,1,1,1,2,1,1,2,1101,101,201,2,2,2,-1,CLC,CK,CKA,C,C,C,C,,A,L,K,K,1,0,1,T,3,antepaenultima
4,3,4,Miet,ver,trag,ag,ø,N,VN,SS,ø,C,CL,CLC,CLCC,CLCCK,C,LC,CLC,CCLC,CCCLC,ø,CVVC,CVC,CCVVC,1,2,1,1,1,1,1,1,2,2,1,2,2,1101,111,211,2,2,2,-1,CLC,CKC,CCLC,C,C,CC,C,C,C,L,K,L,1,1,1,T,3,antepaenultima
4,2,3,Miet,wa,gen,en,ø,N,VN,SS,ø,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CVV,CVC,1,0,2,1,0,1,1,1,1,2,2,1,2,1101,101,1101,2,3,2,0,CLC,CL,CKC,C,C,C,C,,C,L,L,K,1,1,0,T,3,antepaenultima
4,3,4,Miet,woh,nung,ung,ø,N,VN,SS,ø,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CVV,CVC,1,0,2,1,0,1,1,1,1,2,2,1,2,1101,101,2001,2,2,3,1,CLC,CL,CKC,C,C,C,C,,C,L,L,K,1,1,1,T,3,antepaenultima
2,3,2,Mi,gr1,ne,e,ø,N,ø,ø,ø,C,CL,CLC,CLCC,CLCCL,K,CK,LCK,CLCK,CCLCK,ø,CVV,CCVV,CV,0,1,1,0,0,0,1,2,1,2,2,1,0,1001,111,1001,3,2,3,0,CL,CCL,CK,C,CC,C,,,,L,L,K,1,1,0,T,3,paenultima
2,2,2,Mi,ka,do,o,ø,N,N,S,ø,C,CL,CLC,CLCL,CLCLC,L,CL,LCL,CLCL,LCLCL,ø,CVV,CVV,CVV,0,0,0,0,0,0,1,1,1,2,2,2,1,1001,101,101,3,3,2,-1,CL,CL,CL,C,C,C,,,,L,L,L,1,1,1,T,3,paenultima
2,2,2,Mi,ka,do,o,ø,N,N,S,ø,C,CL,CLC,CLCL,CLCLC,L,CL,LCL,CLCL,LCLCL,ø,CVV,CVV,CVV,0,0,0,0,0,0,1,1,1,2,2,2,1,1001,101,101,3,3,2,-1,CL,CL,CL,C,C,C,,,,L,L,L,1,1,1,T,3,paenultima
2,3,2,Mi,kro,be,e,ø,N,ø,ø,ø,C,CL,CLC,CLCC,CLCCL,K,CK,LCK,CLCK,CCLCK,ø,CVV,CCVV,CV,0,1,1,0,0,0,1,2,1,2,2,1,0,1001,111,101,3,2,2,-1,CL,CCL,CK,C,CC,C,,,,L,L,K,1,1,0,T,3,paenultima
2,3,4,Mi,kro,film,ilm,ø,N,N,AS,ø,C,CL,CLC,CLCC,CLCCL,C,CC,KCC,CKCC,LCKCC,ø,CVV,CCVV,CVCC,0,1,3,0,0,2,1,2,1,2,2,1,1,1001,111,1111,3,2,2,1,CL,CCL,CKCC,C,CC,C,,,CC,L,L,K,1,1,2,T,3,antepaenultima
2,3,3,Mi,kro,fon,on,ø,N,N,S,ø,C,CL,CLC,CLCC,CLCCL,C,LC,CLC,LCLC,CLCLC,ø,CVV,CCVV,CVVC,0,1,1,0,0,1,1,2,1,2,2,2,1,1001,111,1101,3,2,2,1,CL,CCL,CLC,C,CC,C,,,C,L,L,L,1,1,1,T,3,ultima
2,3,4,Mi,kro,phon,on,ø,N,N,S,ø,C,CL,CLC,CLCC,CLCCL,C,LC,CLC,LCLC,CLCLC,ø,CVV,CCVV,CVVC,0,1,1,0,0,1,1,2,1,2,2,2,1,1001,111,1101,3,2,2,1,CL,CCL,CLC,C,CC,C,,,C,L,L,L,1,1,1,T,3,ultima
2,3,4,Mi,kro,skop,op,ø,N,R,AS,ø,C,CL,CLC,CLCC,CLCCL,C,LC,CLC,CCLC,LCCLC,ø,CVV,CCVVC,CVVC,0,1,1,0,1,1,1,2,1,2,2,2,1,1001,211,201,3,2,2,-1,CL,CCLC,CLC,C,CC,C,,C,C,L,L,L,1,1,1,T,3,ultima
