syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
be,ø,e,be,ube,aube,haube,K,CK,DCK,CDCK,CCDCK,Mo,ø,M,Mo,Mot,Moto,Motor,C,CL,CLC,CLCK,CLCKC,9,11,11,7,4,3,5,3,-1,light,light,light,schwa,o,c,o,o,CL,CKC,CD,CK,C,C,C,C,,C,,,L,K,D,K,2,3,3,2,0,1,0,0,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CV,0,2,0,1,N,NN,T,2,Motorhaube,prima
ler,ler,r,er,ler,ller,oller,C,KC,CKC,KCKC,CKCKC,Mo,ø,M,Mo,Mot,Moto,Motor,C,CL,CLC,CLCK,CLCKC,9,11,10,14,4,3,5,4,1,light,light,light,schwa,o,c,c,c,CL,CKC,CK,CKC,C,C,C,C,,C,,C,L,K,K,K,2,3,3,3,0,1,1,1,1,1,1,1,2,1,1,1,CVV,CVC,CVC,CVC,0,2,2,2,N,NN,T,2,Motorroller,prima
ge,ø,e,ge,ege,aege,saege,K,CK,LCK,CLCK,CCLCK,Mo,ø,M,Mo,Mot,Moto,Motor,C,CL,CLC,CLCK,CLCKC,9,11,7,7,4,3,3,3,-1,light,light,light,schwa,o,c,o,o,CL,CKC,CL,CK,C,C,C,C,,C,,,L,K,L,K,2,3,2,2,0,1,0,0,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CV,0,2,0,1,N,NN,T,2,Motorsaege,prima
ten,ø,n,en,ten,tten,itten,C,KC,CKC,KCKC,CKCKC,Mo,ø,M,Mo,Mot,Moto,Motor,C,CL,CLC,CLCK,CLCKC,9,11,13,10,4,3,4,3,0,light,light,light,schwa,o,c,c,c,CL,CKC,CCK,CKC,C,C,CC,C,,C,,C,L,K,K,K,2,3,6,3,0,1,1,1,1,1,2,1,2,1,1,1,CVV,CVC,CCVC,CVC,0,2,3,2,N,NN,T,2,Motorschlitten,prima
ler,ler,r,er,ler,gler,egler,C,KC,CKC,CCKC,LCCKC,Mo,ø,M,Mo,Mot,Moto,Motor,C,CL,CLC,CLCK,CLCKC,9,11,7,15,4,3,3,3,1,light,light,light,schwa,o,c,o,c,CL,CKC,CL,CCKC,C,C,C,CC,,C,,C,L,K,L,K,2,3,3,3,0,1,0,1,1,1,1,2,2,1,2,1,CVV,CVC,CVV,CCVC,0,2,0,3,N,NN,T,2,Motorsegler,prima
gel,ø,l,el,gel,ugel,kugel,C,KC,CKC,LCKC,CLCKC,Mot,ø,M,Mo,Mot,Mott,Motte,C,CK,CKC,CKCK,CKCKC,9,10,9,11,4,3,4,3,0,light,schwa,light,schwa,c,c,o,c,CK,CKC,CL,CKC,C,C,C,C,,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Mottenkugel,prima
ver,ø,r,er,ver,lver,ulver,C,KC,CKC,CCKC,KCCKC,Mot,ø,M,Mo,Mot,Mott,Motte,C,CK,CKC,CKCK,CKCKC,9,10,13,11,4,3,4,3,1,light,schwa,light,schwa,c,c,c,c,CK,CKC,CKC,CKC,C,C,C,C,,C,C,C,K,K,K,K,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,N,NN,T,2,Mottenpulver,prima
still,ø,l,ll,ill,till,still,C,KC,CKC,CCKC,CCCKC,mucks,ø,m,mu,muc,muck,mucks,C,CK,CKC,CKCC,CKCCC,13,14,10,14,3,4,3,3,0,heavy,light,schwa,light,c,c,c,c,CKCC,CDC,CKC,CCKC,C,C,C,CC,CC,C,C,C,K,D,K,K,5,4,4,5,2,1,1,1,1,1,1,2,1,2,1,1,CVCC,CVVC,CVC,CCVC,3,1,2,3,A,NA,F,2,mucksmaeuschenstill,multa
mig,ø,g,ig,mig,rmig,ermig,C,KC,CKC,CCKC,KCCKC,mul,ø,m,mu,mul,muld,mulde,C,CK,CKC,CKCC,CKCCK,15,10,11,12,5,3,3,4,-1,light,schwa,light,light,c,c,c,c,CKC,CKC,CKC,CKC,C,C,C,C,C,C,C,C,K,K,K,K,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,A,NN,F,2,muldenfoermig,prima
nie,ø,e,ie,nie,onie,ponie,L,CL,LCL,CLCL,LCLCL,M2ll,ø,M,Mu,Mue,Muel,Muell,C,CK,CKC,CKCC,CKCCL,15,7,7,11,5,3,3,5,-2,light,light,light,light,c,o,o,o,CKC,CL,CL,CL,C,C,C,C,C,,,,K,L,L,L,4,2,2,3,1,0,0,0,1,1,1,1,1,2,2,2,CVC,CVV,CVV,CVV,2,0,0,0,N,NN,T,2,Muelldeponie,prima
nung,ø,g,ng,ung,nung,nnung,C,KC,CKC,KCKC,CKCKC,M2ll,ø,M,Mu,Mue,Muel,Muell,C,CK,CKC,CKCC,CKCCK,15,11,11,14,5,3,3,4,-1,light,light,light,light,c,c,c,c,CKC,CKC,CCK,CKC,C,C,CC,C,C,C,,C,K,K,K,K,4,3,4,4,1,1,1,1,1,1,2,1,1,1,1,1,CVC,CVC,CCVC,CVC,2,2,3,2,N,NV,T,2,Muellverbrennung,prima
cher,ø,r,er,her,cher,icher,C,KC,CKC,KCKC,CKCKC,m2n,ø,m,mu,mue,muen,muend,C,CK,CKC,CKCC,CKCCK,14,11,9,11,4,3,4,3,-1,light,schwa,light,schwa,c,c,c,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,A,NA,F,2,muendelsicher,prima
chung,ø,g,ng,ung,hung,chung,C,KC,CKC,KCKC,CKCKC,M2n,ø,M,Mu,Mue,Muen,Muend,C,CK,CKC,CKCC,CKCCK,14,10,12,12,4,3,3,4,-1,light,light,light,light,c,c,c,c,CKC,CKC,CCCK,CKC,C,C,CCC,C,C,C,,C,K,K,K,K,3,3,4,5,1,1,1,1,1,1,3,1,1,1,1,1,CVC,CVC,CCCVC,CVC,2,2,4,2,N,AV,T,2,Muendigsprechung,prima
er,er,r,er,uer,euer,feuer,C,KC,DKC,CDKC,CCDKC,M2n,ø,M,Mu,Mue,Muen,Muend,C,CK,CKC,CKCC,CKCCK,14,13,11,10,4,3,5,5,-2,light,heavy,light,schwa,c,c,o,c,CKC,CKCC,CD,KC,C,C,C,,C,CC,,C,K,K,D,K,3,5,3,2,1,2,0,1,1,1,1,0,1,1,2,1,CVC,CVCC,CVV,VC,2,3,0,1,N,NN,T,2,Muendungsfeuer,prima
cher,ø,r,er,her,cher,echer,C,KC,CKC,KCKC,CKCKC,M2nz,ø,M,Mu,Mue,Muen,Muenz,C,CK,CKC,CKCA,CKCAC,15,14,12,11,3,3,3,3,-2,heavy,heavy,light,schwa,c,c,c,c,CKCA,CKCC,CCCK,CKC,C,C,CCC,C,CA,CC,,C,K,K,K,K,4,4,4,4,2,2,1,1,1,1,3,1,1,1,1,1,CVCC,CVCC,CCCVC,CVC,3,3,4,2,N,NN,T,2,Muenzfernsprecher,prima
nett,ø,t,tt,ett,nett,inett,C,KC,CKC,LCKC,CLCKC,M2nz,ø,M,Mu,Mue,Muen,Muenz,C,CK,CKC,CKCA,CKCAC,15,7,9,10,3,3,4,3,-2,heavy,light,light,light,c,c,o,c,CKCA,CK,CL,CKC,C,C,C,C,CA,,,C,K,K,L,K,4,2,2,4,2,1,0,1,1,1,1,1,1,1,2,1,CVCC,CVC,CVV,CVC,3,2,0,2,N,NN,T,2,Muenzkabinett,prima
mig,ø,g,ig,mig,rmig,ermig,C,KC,CKC,CCKC,KCCKC,mu,ø,m,mu,mus,musc,musch,C,CK,CKC,CKCK,CKCKC,11,11,11,12,5,3,3,4,0,light,schwa,light,light,c,c,c,c,CK,CKC,CKC,CKC,C,C,C,C,,C,C,C,K,K,K,K,2,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,A,NN,F,2,muschelfoermig,prima
le,ø,e,le,ale,hale,chale,K,CK,LCK,CLCK,CCLCK,Mu,ø,M,Mu,Mus,Musc,Musch,C,CK,CKC,CKCK,CKCKC,11,11,11,10,5,3,5,5,-1,light,schwa,light,schwa,c,c,o,o,CK,CKC,CL,CK,C,C,C,C,,C,,,K,K,L,K,2,5,4,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,NN,T,2,Muschelschale,prima
reif,ø,f,if,eif,reif,sreif,C,DC,CDC,CCDC,CCCDC,mu,ø,m,mu,mus,muse,museu,C,CL,CLC,CLCL,CLCLK,11,7,12,15,5,3,4,5,1,light,light,heavy,light,o,o,c,c,CL,CL,KCC,CDC,C,C,,C,,,CC,C,L,L,K,D,2,2,3,4,0,0,2,1,1,1,0,1,2,2,1,2,CVV,CVV,VCC,CVVC,0,0,2,1,A,NA,F,2,museumsreif,antepaenultima
rer,ø,r,er,rer,hrer,ehrer,C,KC,CKC,LCKC,CLCKC,Mu,ø,M,Mu,Mus,Musi,Musik,C,CL,CLC,CLCL,CLCLC,11,10,10,14,5,3,5,4,1,light,light,light,schwa,o,c,o,c,CL,CLC,CL,CKC,C,C,C,C,,C,,C,L,L,L,K,2,3,3,3,0,1,0,1,1,1,1,1,2,2,2,1,CVV,CVVC,CVV,CVC,0,1,0,2,N,NV,T,2,Musiklehrer,antepaenultima
lag,ø,g,ag,lag,rlag,erlag,C,LC,CLC,CCLC,KCCLC,Mu,ø,M,Mu,Mus,Musi,Musik,C,CL,CLC,CLCL,CLCLC,11,10,11,15,5,3,3,5,1,light,light,light,light,o,c,c,c,CL,CLC,CKC,CLC,C,C,C,C,,C,C,C,L,L,K,L,2,3,3,3,0,1,1,1,1,1,1,1,2,2,1,2,CVV,CVVC,CVC,CVVC,0,1,2,1,N,NN,T,2,Musikverlag,antepaenultima
ler,ler,r,er,ler,ller,eller,C,KC,CKC,KCKC,CKCKC,Mus,ø,M,Mu,Mus,Musk,Muska,C,CK,CKC,CKCC,CKCCK,12,7,7,14,4,3,3,4,0,light,light,light,schwa,c,c,c,c,CKC,CK,CK,CKC,C,C,C,C,C,,,C,K,K,K,K,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,N,NN,T,2,Muskateller,paenultima
beit,ø,t,it,eit,beit,rbeit,C,DC,CDC,CCDC,KCCDC,Mus,ø,M,Mu,Mus,Musk,Muske,C,CK,CKC,CKCC,CKCCK,12,11,10,12,4,3,5,4,0,light,schwa,light,light,c,c,c,c,CKC,CKC,KC,CDC,C,C,,C,C,C,C,C,K,K,K,D,3,3,2,4,1,1,1,1,1,1,0,1,1,1,1,2,CVC,CVC,VC,CVVC,2,2,1,1,N,NN,T,2,Muskelarbeit,prima
ser,ø,r,er,ser,aser,faser,C,KC,CKC,LCKC,CLCKC,Mus,ø,M,Mu,Mus,Musk,Muske,C,CK,CKC,CKCC,CKCCK,12,11,11,11,4,3,5,3,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CL,CKC,C,C,C,C,C,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Muskelfaser,prima
ter,ø,r,er,ter,ater,kater,C,KC,CKC,LCKC,CLCKC,Mus,ø,M,Mu,Mus,Musk,Muske,C,CK,CKC,CKCC,CKCCK,12,11,11,11,4,3,5,3,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CL,CKC,C,C,C,C,C,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Muskelkater,prima
spiel,ø,l,el,iel,piel,spiel,C,LC,CLC,CCLC,DCCLC,Mu,ø,M,Mu,Mus,Must,Muste,C,CK,CKC,CKCC,CKCCK,12,11,11,14,4,3,5,3,0,light,schwa,light,light,c,c,o,c,CKC,CKC,CD,CCLC,C,C,C,CC,C,C,,C,K,K,D,L,2,4,3,5,1,1,0,1,1,1,1,2,1,1,2,2,CVC,CVC,CVV,CCVVC,2,2,0,1,N,NN,T,2,Musterbeispiel,prima
trieb,ø,b,eb,ieb,rieb,trieb,C,LC,CLC,CCLC,KCCLC,Mu,ø,M,Mu,Mus,Must,Muste,C,CK,CKC,CKCC,CKCCK,12,11,7,14,4,3,3,3,0,light,schwa,schwa,light,c,c,o,c,CKC,CKC,CK,CCLC,C,C,C,CC,C,C,,C,K,K,K,L,2,4,2,5,1,1,0,1,1,1,1,2,1,1,1,2,CVC,CVC,CV,CCVVC,2,2,1,1,N,NN,T,2,Musterbetrieb,prima
te,ø,e,te,tte,atte,gatte,K,CK,KCK,CKCK,CCKCK,Mu,ø,M,Mu,Mus,Must,Muste,C,CK,CKC,CKCC,CKCCK,12,11,7,7,4,3,3,3,-2,light,schwa,light,schwa,c,c,c,o,CKC,CKC,CK,CK,C,C,C,C,C,C,,,K,K,K,K,2,4,3,2,1,1,1,0,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CV,2,2,2,1,N,NN,T,2,Mustergatte,prima
tig,ø,g,ig,tig,ltig,eltig,C,KC,CKC,CCKC,KCCKC,mu,ø,m,mu,mus,must,muste,C,CK,CKC,CKCC,CKCCK,12,11,13,10,4,3,4,3,-1,light,schwa,light,light,c,c,c,c,CKC,CKC,CKC,CKC,C,C,C,C,C,C,C,C,K,K,K,K,2,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,A,NA,F,2,mustergueltig,prima
be,ø,e,be,abe,nabe,knabe,K,CK,LCK,CLCK,CCLCK,Mu,ø,M,Mu,Mus,Must,Muste,C,CK,CKC,CKCC,CKCCK,12,11,14,7,4,3,4,3,-2,light,schwa,light,schwa,c,c,o,o,CKC,CKC,CCL,CK,C,C,CC,C,C,C,,,K,K,L,K,2,4,3,2,1,1,0,0,1,1,2,1,1,1,2,1,CVC,CVC,CCVV,CV,2,2,1,1,N,NN,T,2,Musterknabe,prima
ler,ler,r,er,ler,eler,ueler,C,KC,CKC,LCKC,CLCKC,Mu,ø,M,Mu,Mus,Must,Muste,C,CK,CKC,CKCC,CKCCK,12,11,9,14,4,3,4,4,0,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CL,CKC,C,C,C,C,C,C,,C,K,K,L,K,2,4,4,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Musterschueler,prima
ner,ø,r,er,ner,hner,chner,C,KC,CKC,CCKC,DCCKC,Mu,ø,M,Mu,Mus,Must,Muste,C,CK,CKC,CKCC,CKCCK,12,11,12,13,4,3,4,4,0,light,schwa,light,schwa,c,c,c,c,CKC,CKC,ADC,CKC,C,C,A,C,C,C,C,C,K,K,D,K,2,4,5,3,1,1,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVVC,CVC,2,2,1,2,N,NV,T,2,Musterzeichner,prima
nung,ø,g,ng,ung,nung,hnung,C,KC,CKC,CCKC,DCCKC,Mu,ø,M,Mu,Mus,Must,Muste,C,CK,CKC,CKCC,CKCCK,12,11,12,14,4,3,4,4,0,light,schwa,light,light,c,c,c,c,CKC,CKC,ADC,CKC,C,C,A,C,C,C,C,C,K,K,D,K,2,4,5,4,1,1,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVVC,CVC,2,2,1,2,N,NV,T,2,Musterzeichnung,prima
den,ø,n,en,den,oden,boden,C,KC,CKC,LCKC,CLCKC,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,11,11,7,10,5,3,3,3,-1,light,schwa,light,schwa,c,c,o,c,CK,CKC,CL,CKC,C,C,C,C,,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Mutterboden,prima
de,ø,e,de,rde,erde,rerde,K,CK,CCK,LCCK,CLCCK,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,11,11,10,7,5,3,5,3,-2,light,schwa,light,schwa,c,c,c,o,CK,CKC,LC,CK,C,C,,C,,C,C,,K,K,L,K,3,3,2,2,1,1,1,0,1,1,0,1,1,1,2,1,CVC,CVC,VVC,CV,2,2,0,1,N,NN,T,2,Muttererde,prima
tes,ø,s,es,tes,ttes,ottes,C,KC,CKC,KCKC,CKCKC,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,11,11,7,8,5,3,3,2,-2,light,schwa,light,schwa,c,c,c,c,CK,CKC,CK,CKC,C,C,C,C,,C,,C,K,K,K,K,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,N,NF,T,2,Muttergottes,paenultima
chen,chen,n,en,hen,chen,uchen,C,KC,CKC,LCKC,CLCKC,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,11,11,9,10,5,3,4,3,-1,light,schwa,light,schwa,c,c,o,c,CK,CKC,CL,CKC,C,C,C,C,,C,,C,K,K,L,K,3,3,2,4,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Mutterkuchen,prima
be,ø,e,be,ebe,iebe,liebe,K,CK,LCK,CLCK,CCLCK,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,11,11,12,7,5,3,6,3,-1,light,schwa,light,schwa,c,c,o,o,CK,CKC,CL,CK,C,C,C,C,,C,,,K,K,L,K,3,3,3,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,NN,T,2,Mutterliebe,prima
ze,ø,e,ze,nze,anze,lanze,K,AK,CAK,KCAK,CKCAK,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,11,11,14,7,5,3,3,3,-1,light,schwa,light,schwa,c,c,c,o,CK,CKC,ACKC,AK,C,C,AC,A,,C,C,,K,K,K,K,3,3,5,2,1,1,1,0,1,1,2,1,1,1,1,1,CVC,CVC,CCVC,CV,2,2,3,1,N,NN,T,2,Mutterpflanze,prima
chen,chen,n,en,hen,chen,nchen,C,KC,CKC,CCKC,LCCKC,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,11,11,10,10,5,3,3,3,-1,light,schwa,light,schwa,c,c,c,c,CK,CKC,CLC,CKC,C,C,C,C,,C,C,C,K,K,L,K,3,3,4,4,1,1,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVVC,CVC,2,2,1,2,N,NN,T,2,Muttersoehnchen,prima
che,ø,e,he,che,ache,rache,K,CK,LCK,CLCK,CCLCK,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,11,11,16,7,5,3,4,3,-1,light,schwa,light,schwa,c,c,o,o,CK,CKC,CCCL,CK,C,C,CCC,C,,C,,,K,K,L,K,3,3,4,3,1,1,0,0,1,1,3,1,1,1,2,1,CVC,CVC,CCCVV,CV,2,2,1,1,N,NN,T,2,Muttersprache,prima
de,ø,e,de,nde,inde,binde,K,CK,CCK,KCCK,CKCCK,Na,ø,N,Na,Nab,Nabe,Nabel,C,CL,CLC,CLCK,CLCKC,13,11,12,7,6,3,4,3,-2,light,schwa,light,schwa,o,c,c,o,CL,CKC,CKC,CK,C,C,C,C,,C,C,,L,K,K,K,2,3,3,2,0,1,1,0,1,1,1,1,2,1,1,1,CVV,CVC,CVC,CV,0,2,2,1,N,NN,T,2,Nabelbinde,prima
wert,ø,t,rt,ert,wert,swert,C,CC,LCC,CLCC,CCLCC,nach,nach,n,na,nac,nach,nacha,C,CL,CLC,CLCL,CLCLC,14,10,13,12,4,10,3,3,-1,light,light,schwa,heavy,c,o,c,c,CLC,L,CKCC,CLCC,C,,C,C,C,,CC,CC,L,L,K,L,4,2,4,4,1,0,2,2,1,0,1,1,2,2,1,2,CVVC,VV,CVCC,CVVCC,1,0,3,1,A,ø,F,2,nachahmenswert,prima
deln,ø,n,ln,eln,deln,ndeln,C,CC,KCC,CKCC,CCKCC,nach,nach,n,na,nac,nach,nachb,C,CL,CLC,CLCC,CLCCK,14,7,10,14,4,3,3,3,0,light,schwa,light,schwa,c,o,c,c,CLC,CK,CKC,CKCC,C,C,C,C,C,,C,CC,L,K,K,K,4,2,3,4,1,0,1,2,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CVCC,1,1,2,3,V,PV,F,2,nachbehandeln,prima
ten,ø,n,en,ten,iten,eiten,C,KC,CKC,DCKC,CDCKC,nach,nach,n,na,nac,nach,nachb,C,CL,CLC,CLCC,CLCCK,14,7,14,10,4,3,7,3,-1,light,schwa,light,schwa,c,o,o,c,CLC,CK,CD,CKC,C,C,C,C,C,,,C,L,K,D,K,4,2,3,3,1,0,0,1,1,1,1,1,2,1,2,1,CVVC,CV,CVV,CVC,1,1,0,2,V,PV,F,2,nachbereiten,prima
len,ø,n,en,len,llen,ellen,C,KC,CKC,KCKC,CKCKC,nach,nach,n,na,nac,nach,nachb,C,CL,CLC,CLCC,CLCCK,14,7,8,13,4,3,2,4,-1,light,schwa,light,schwa,c,o,c,c,CLC,CK,CCK,CKC,C,C,CC,C,C,,,C,L,K,K,K,4,2,4,3,1,0,1,1,1,1,2,1,2,1,1,1,CVVC,CV,CCVC,CVC,1,1,3,2,V,PV,F,2,nachbestellen,prima
net,ø,t,et,net,hnet,chnet,C,KC,CKC,CCKC,DCCKC,nach,nach,n,na,nac,nach,nachb,C,CL,CLC,CLCC,CLCCK,14,7,12,10,4,3,4,3,-1,light,schwa,light,schwa,c,o,c,c,CLC,CK,ADC,CKC,C,C,A,C,C,,C,C,L,K,D,K,4,2,5,3,1,0,1,1,1,1,1,1,2,1,2,1,CVVC,CV,CVVC,CVC,1,1,1,2,A,ø,F,2,nachbezeichnet,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,nach,nach,n,na,nac,nach,nachd,C,CL,CLC,CLCC,CLCCK,14,7,9,13,4,3,4,4,0,light,light,light,schwa,c,c,o,c,CLC,CK,CL,CKC,C,C,C,C,C,,,C,L,K,L,K,4,2,3,3,1,1,0,1,1,1,1,1,2,1,2,1,CVVC,CVC,CVV,CVC,1,2,0,2,V,PV,F,2,nachdatieren,prima
wert,ø,t,rt,ert,wert,swert,C,CC,LCC,CLCC,CCLCC,nach,nach,n,na,nac,nach,nache,C,CL,CLC,CLCD,CLCDC,14,10,15,12,4,10,3,3,0,light,light,schwa,heavy,c,o,c,c,CLC,D,CKCCC,CLCC,C,,C,C,C,,CCC,CC,L,D,K,L,4,2,5,4,1,0,3,2,1,0,1,1,2,2,1,2,CVVC,VV,CVCCC,CVVCC,1,0,4,1,A,ø,F,2,nacheifernswert,prima
der,ø,r,er,der,nder,ander,C,KC,CKC,CCKC,KCCKC,nach,nach,n,na,nac,nach,nache,C,CL,CLC,CLCD,CLCDC,14,13,9,11,4,6,4,3,-2,light,light,light,schwa,c,c,c,c,CLC,DC,KC,CKC,C,,,C,C,C,C,C,L,D,K,K,4,3,2,3,1,1,1,1,1,0,0,1,2,2,1,1,CVVC,VVC,VC,CVC,1,0,1,2,ADV,ø,F,2,nacheinander,paenultima
den,ø,n,en,den,nden,inden,C,KC,CKC,CCKC,KCCKC,nach,nach,n,na,nac,nach,nache,C,CL,CLC,CLCK,CLCKC,14,9,12,10,4,4,4,3,-1,light,light,light,schwa,c,c,c,c,CLC,KC,AKC,CKC,C,,A,C,C,C,C,C,L,K,K,K,4,3,3,3,1,1,1,1,1,0,1,1,2,1,1,1,CVVC,VC,CVC,CVC,1,1,2,2,V,PV,F,2,nachempfinden,prima
len,ø,n,en,len,hlen,ehlen,C,KC,CKC,LCKC,ALCKC,nach,nach,n,na,nac,nach,nache,C,CL,CLC,CLCK,CLCKC,14,10,7,13,4,5,3,4,-1,light,light,light,schwa,c,c,o,c,CLC,KC,AL,CKC,C,,A,C,C,C,,C,L,K,L,K,4,2,3,3,1,1,0,1,1,0,1,1,2,1,2,1,CVVC,VC,CVV,CVC,1,1,0,2,V,PV,F,2,nacherzaehlen,prima
sen,ø,n,en,sen,ssen,assen,C,KC,CKC,KCKC,CKCKC,nach,nach,n,na,nac,nach,nachg,C,CL,CLC,CLCC,CLCCK,14,7,10,10,4,3,5,3,-1,light,schwa,light,schwa,c,o,c,c,CLC,CK,CK,CKC,C,C,C,C,C,,,C,L,K,K,K,4,2,3,3,1,0,1,1,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CVC,1,1,2,2,A,ø,F,2,nachgelassen,prima
de,ø,e,de,ade,rade,erade,K,CK,LCK,CLCK,KCLCK,nach,nach,n,na,nac,nach,nachg,C,CL,CLC,CLCC,CLCCK,14,7,14,7,4,3,7,3,-2,light,schwa,light,schwa,c,o,o,o,CLC,CK,CL,CK,C,C,C,C,C,,,,L,K,L,K,4,2,2,2,1,0,0,0,1,1,1,1,2,1,2,1,CVVC,CV,CVV,CV,1,1,0,1,ADV,ø,F,2,nachgerade,prima
weg,ø,g,eg,weg,eweg,seweg,C,LC,CLC,KCLC,CKCLC,Nach,ø,N,Na,Nac,Nach,Nachh,C,CL,CLC,CLCC,CLCCD,14,11,7,8,4,5,3,2,-3,light,light,schwa,light,c,o,o,c,CLC,CD,CK,CLC,C,C,C,C,C,,,C,L,D,K,L,4,3,2,3,1,0,0,1,1,1,1,1,2,2,1,2,CVVC,CVV,CV,CVVC,1,0,1,1,N,ø,T,2,Nachhauseweg,antepaenultima
darf,ø,f,rf,arf,darf,edarf,C,CC,KCC,CKCC,KCKCC,Nach,ø,N,Na,Nac,Nach,Nachh,C,CL,CLC,CLCC,CLCCL,14,11,7,12,4,3,3,3,-1,light,light,schwa,heavy,c,c,o,c,CLC,CLC,CK,CKCC,C,C,C,C,C,C,,CC,L,L,K,K,4,3,2,4,1,1,0,2,1,1,1,1,2,2,1,1,CVVC,CVVC,CV,CVCC,1,1,1,3,N,VN,T,2,Nachholbedarf,prima
