syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl0,syl1,syl2,syl3,syl4,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,nomen,sylcnt,stress_class
2,3,7,2,4,Un,ter,schieds,be,trag,ag,unter,N,NN,SAS,acc,K,KC,KCC,KCCK,KCCKC,C,LC,CLC,CCLC,KCCLC,ø,VC,CVC,CVVC,CV,CCVVC,1,2,1,1,1,1,1,1,0,1,0,1,1,1,2,1,1,2,1,2,2,1001,111,201,101,211,3,2,2,2,2,-1,KC,CKC,CLA,CK,CCLC,?,C,C,C,CC,C,C,A,?,C,K,K,L,K,L,1,0,1,0,1,T,5,prima
1,3,3,3,3,I,gno,ran,ten,tum,um,ø,N,F,SA,ø,K,KC,KCC,KCCL,KCCLC,C,LC,CLC,CCLC,KCCLC,noacc,VC,CCVV,CVC,CVC,CVVC,1,1,2,2,1,1,0,1,1,1,0,2,1,1,1,1,2,1,1,2,1,1,1101,1011,1101,1101,5,2,3,2,2,1,K,CCL,CKC,CKC,CLC,?,CC,C,C,C,?,?,C,C,C,K,L,K,K,L,1,1,1,0,1,T,5,antepaenultima
2,3,2,6,3,an,zei,ge,pflich,tig,ig,an,A,N,SA,acc,K,KC,KCA,KCAD,KCADC,C,KC,CKC,CCKC,KCCKC,noacc,VC,CVV,CV,CCVC,CVC,1,0,1,3,2,1,0,0,1,1,0,1,1,2,1,1,2,1,1,1,1,1001,101,101,211,201,3,3,2,2,2,-1,KC,AD,CK,ACKC,CKC,?,A,C,AC,C,C,?,?,C,C,K,D,K,K,K,1,1,0,1,1,F,5,prima
1,2,2,2,4,E,va,ku,ie,rung,ung,ø,N,V,SA,ø,L,LC,LCK,LCKC,LCKCL,C,KC,CKC,LCKC,LLCKC,ø,VV,CVC,CVV,VV,CVC,0,2,0,0,2,0,1,0,0,1,0,1,1,0,1,2,1,2,2,1,1,1,101,101,1,1011,4,2,3,5,3,1,L,CK,CL,L,CKC,?,C,C,?,C,?,?,?,?,C,L,K,L,L,K,1,1,1,1,1,T,5,paenultima
2,3,3,5,3,zu,sam,men,hangs,los,os,ø,A,N,SAA,ø,A,AL,ALC,ALCK,ALCKC,C,LC,CLC,CCLC,CCCLC,ø,CVV,CVC,CVC,CVCC,CVVC,0,2,2,3,1,0,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,101,101,2001,1201,111,3,2,2,2,2,1,AL,CK,CKC,CKCC,CLC,A,C,C,C,C,?,?,C,CC,C,L,K,K,K,L,1,1,0,2,1,F,5,sekunda
2,2,2,3,5,au,to,di,dak,tisch,isch,ø,A,N,SA,ø,D,DC,DCL,DCLC,DCLCL,C,KC,CKC,CCKC,KCCKC,ø,VV,CVV,CVV,CVC,CVC,0,0,0,2,2,0,0,0,1,1,0,1,1,1,1,2,2,2,1,1,1,1,101,101,201,201,6,2,3,2,2,1,D,CL,CL,CKC,CKC,?,C,C,C,C,?,?,?,C,C,D,L,L,K,K,1,1,1,1,1,F,5,paenultima
3,3,2,3,3,ver,spe,ku,lie,ren,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVV,CVV,CVC,2,1,0,0,2,1,0,0,0,1,1,2,1,1,1,1,2,2,2,1,1,111,201,101,11,1011,2,2,3,4,3,1,CKC,CCL,CL,CL,CKC,C,CC,C,C,C,C,?,?,?,C,K,L,L,L,K,1,1,1,1,0,F,5,paenultima
3,3,4,3,2,Ver,hal,tens,wei,se,e,ø,N,ø,SAS,ø,C,CK,CKC,CKCC,CKCCK,K,CK,DCK,CDCK,CCDCK,ø,CVC,CVC,CVCC,CVV,CV,2,2,3,0,1,1,1,2,0,0,1,1,1,1,1,1,1,1,2,1,2,111,111,1201,101,101,2,2,2,3,2,-1,CKC,CKC,CKCC,CD,CK,C,C,C,C,C,C,C,CC,?,?,K,K,K,D,K,1,1,0,1,0,T,5,sekunda
1,3,3,3,3,A,gno,sti,zis,mus,us,ø,N,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CCVC,CVV,CVC,CVC,1,3,0,2,2,1,1,0,1,1,0,2,1,1,1,1,1,2,1,1,1,1,1201,101,201,1101,4,2,3,2,2,1,K,CCKC,CL,AKC,CKC,?,CC,C,A,C,?,C,?,C,C,K,K,L,K,K,1,1,1,1,1,T,5,paenultima
2,3,2,2,2,In,sul,ta,ti,on,on,ø,N,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,LC,LLC,ALLC,KALLC,ø,VC,CVC,CVC,CVV,VVC,1,2,2,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,2,2,1,1001,111,101,101,1001,3,3,2,3,3,-1,KC,CKC,CK,AL,LC,?,C,C,A,?,C,C,?,?,C,K,K,K,L,L,1,1,1,1,1,T,5,ultima
3,3,2,2,1,Wel,len,li,ni,e,e,ø,N,NN,SAS,ø,C,CK,CKC,CKCK,CKCKC,K,LK,CLK,LCLK,CLCLK,ø,CVC,CVC,CVV,CVV,V,2,2,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,2,2,1,2,101,1011,11,1001,1,2,3,4,3,4,-1,CK,CKC,CL,CL,K,C,C,C,C,?,?,C,?,?,?,K,K,L,L,K,1,0,1,1,0,T,5,prima
2,3,2,2,2,Ex,plo,ra,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCC,KCCCC,C,LC,LLC,ALLC,KALLC,ø,VCC,CCVV,CVC,CVV,VVC,2,1,2,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,2,2,1,201,111,11,101,1001,2,2,3,3,3,1,KCC,CCL,CK,AL,LC,?,CC,C,A,?,CC,?,?,?,C,K,L,K,L,L,2,1,1,1,1,T,5,ultima
2,3,3,3,4,zu,sam,men,h1n,gend,end,ø,A,F,S,ø,A,AL,ALC,ALCK,ALCKC,C,CC,KCC,CKCC,KCKCC,ø,CVV,CVC,CVC,CVC,CVCC,0,2,2,2,3,0,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,101,101,2001,101,2101,3,2,2,2,2,1,AL,CK,CKC,CK,CKCC,A,C,C,C,C,?,?,C,?,CC,L,K,K,K,K,1,1,0,1,0,F,5,sekunda
2,3,2,2,2,Ex,kla,ma,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCC,KCCCC,C,LC,LLC,ALLC,KALLC,ø,VCC,CCVC,CVC,CVV,VVC,2,3,2,0,0,2,1,1,0,1,0,2,1,1,0,1,1,1,2,2,1,201,111,1001,101,1001,2,2,3,3,3,1,KCC,CCK,CK,AL,LC,?,CC,C,A,?,CC,?,?,?,C,K,K,K,L,L,2,1,1,1,1,T,5,ultima
2,3,3,3,3,mi,kro,sko,pie,ren,en,ø,V,N,SA,ø,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,LCKC,CLCKC,ø,CVV,CCVVC,CVV,CVV,CVC,0,1,0,0,2,0,1,0,0,1,1,2,1,1,1,2,2,2,2,1,1,1001,211,101,101,1011,3,2,2,3,3,-1,CL,CCLC,CL,CL,CKC,C,CC,C,C,C,?,C,?,?,C,L,L,L,L,K,1,1,1,1,0,F,5,paenultima
3,3,2,3,3,aus,kal,ku,lie,ren,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVC,CVV,CVV,CVC,0,2,0,0,2,1,1,0,0,1,0,1,1,1,1,2,1,2,2,1,1,101,111,101,11,1011,3,2,3,4,3,1,DC,CKC,CL,CL,CKC,?,C,C,C,C,C,C,?,?,C,D,K,L,L,K,1,1,1,1,0,F,5,prima
3,2,2,2,2,Ein,ge,bo,re,ne,e,ein,N,A,SA,acc,D,DC,DCC,DCCK,DCCKC,K,CK,KCK,CKCK,LCKCK,ø,VVC,CV,CVV,CV,CV,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1001,101,101,11,1001,4,2,2,3,3,-1,DC,CK,CL,CK,CK,?,C,C,C,C,C,?,?,?,?,D,K,L,K,K,1,0,1,0,0,T,5,prima
3,3,2,2,5,Mon,tan,in,du,strie,ie,ø,N,AN,SS,ø,C,CK,CKC,CKCC,CKCCL,L,CL,CCL,CCCL,KCCCL,ø,CVC,CVVC,VC,CVC,CCVV,2,1,1,2,1,1,1,1,1,0,1,1,0,1,2,1,2,1,1,2,2,2001,1101,1001,201,111,2,3,3,2,3,-1,CKC,CLC,KC,CKC,CCL,C,C,?,C,CC,C,C,C,C,?,K,L,K,K,L,1,1,1,1,1,T,5,sekunda
3,3,3,3,3,Stu,den,ten,fut,ter,er,ø,N,NV,SAS,ø,C,CC,CCL,CCLC,CCLCK,C,KC,CKC,KCKC,CKCKC,ø,CCVV,CVC,CVC,CVC,CVC,1,2,2,2,2,0,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,201,1101,1101,101,111,2,2,2,3,2,-1,CCL,CKC,CKC,CK,CKC,CC,C,C,C,C,?,C,C,?,C,L,K,K,K,K,1,1,0,1,0,T,5,sekunda
2,4,2,4,3,Le,bens,ge,f1hr,tin,in,ø,N,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,LCCKC,ø,CVV,CVCC,CV,CVVC,CVC,0,3,1,1,2,0,2,0,1,1,1,1,1,1,1,2,1,1,2,1,1,11,1201,101,111,1101,3,2,2,2,2,1,CL,CKCC,CK,CLC,CKC,C,C,C,C,C,?,CC,?,C,C,L,K,K,L,K,1,0,0,1,1,T,5,prima
4,2,2,2,3,Ste2,er,be,ra,ter,er,ø,N,NN,SS,ø,C,CC,CCD,CCDK,CCDKC,C,KC,CKC,LCKC,CLCKC,ø,CCVV,VC,CV,CVV,CVC,1,1,1,0,2,0,1,0,0,1,2,0,1,1,1,2,1,1,2,1,2,201,11,101,11,111,2,3,2,4,2,-1,CCD,KC,CK,CL,CKC,CC,?,C,C,C,?,C,?,?,C,D,K,K,L,K,1,0,0,1,0,T,5,prima
2,4,3,3,2,Be,weis,auf,nah,me,e,ø,N,NN,SS,ø,C,CK,CKC,CKCD,CKCDC,K,CK,LCK,CLCK,CCLCK,ø,CV,CVVC,VVC,CVV,CV,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,2,2,2,1,2,101,201,101,1001,1001,2,2,3,4,3,1,CK,CDC,DC,CL,CK,C,C,?,C,C,?,C,C,?,?,K,D,D,L,K,0,1,1,1,0,T,5,sekunda
3,3,5,3,2,Was,ser,stoff,bom,be,e,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKC,K,CK,CCK,KCCK,CKCCK,ø,CVC,CVC,CCVC,CVC,CV,2,2,3,2,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,2,101,111,301,1101,101,2,2,1,2,2,1,CK,CKC,CCKC,CKC,CK,C,C,CC,C,C,?,C,C,C,?,K,K,K,K,K,1,0,1,1,0,T,5,prima
2,2,2,2,5,Ka,li,in,du,strie,ie,ø,N,NN,SS,ø,C,CK,CKC,CKCL,CKCLK,L,CL,CCL,CCCL,KCCCL,ø,CVC,CVV,VC,CVC,CCVV,2,0,1,2,1,1,0,1,1,0,1,1,0,1,2,1,2,1,1,2,2,101,11,1001,201,111,2,4,3,2,3,1,CK,CL,KC,CKC,CCL,C,C,?,C,CC,?,?,C,C,?,K,L,K,K,L,1,1,1,1,1,T,5,prima
6,2,4,5,5,Selbst,be,stim,mungs,recht,echt,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVCCCC,CV,CCVC,CVCC,CVCC,5,1,3,3,3,4,0,1,2,2,1,1,2,1,1,1,1,1,1,1,2,411,101,201,2101,211,1,2,2,2,2,1,CKCCCC,CK,CCK,CKCC,CKCC,C,C,CC,C,C,CCCC,?,?,CC,CC,K,K,K,K,K,2,0,1,2,2,T,5,prima
2,2,2,3,4,ex,pe,ri,men,tell,ell,ø,A,N,SA,ø,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,CCKC,KCCKC,ø,VCC,CVV,CVV,CVC,CVC,2,0,0,2,2,2,0,0,1,1,0,1,1,1,1,1,2,2,1,1,1,201,101,11,2001,111,2,2,4,2,2,1,KCC,CL,CL,CKC,CKC,?,C,C,C,C,CC,?,?,C,C,K,L,L,K,K,2,1,1,1,1,F,5,ultima
2,2,2,2,2,In,di,vi,du,um,um,ø,N,R,SA,ø,K,KC,KCC,KCCL,KCCLC,C,KC,LKC,CLKC,LCLKC,ø,VC,CVV,CVV,CVV,VC,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,2,2,2,1,1,1001,101,101,101,1001,3,3,3,3,3,0,KC,CL,CL,CL,KC,?,C,C,C,?,C,?,?,?,C,K,L,L,L,K,1,1,1,1,1,T,5,antepaenultima
2,3,2,2,2,un,kol,le,gi,al,al,ø,A,A,AS,ø,K,KC,KCC,KCCK,KCCKC,C,LC,LLC,CLLC,LCLLC,ø,VC,CVC,CVV,CVV,VVC,1,2,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,2,2,2,1,1001,101,11,101,11,3,2,3,3,4,-1,KC,CK,CL,CL,LC,?,C,C,C,?,C,?,?,?,C,K,K,L,L,L,1,1,1,1,1,F,5,prima
2,2,2,4,4,an,ge,le,gent,lich,ich,ø,ADV,A,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,CCCKC,ø,VC,CV,CVV,CVCC,CVC,1,1,0,3,2,1,0,0,2,1,0,1,1,1,1,1,1,2,1,1,1,1001,101,11,1201,111,3,2,3,2,3,-1,KC,CK,CL,CKCC,CKC,?,C,C,C,C,C,?,?,CC,C,K,K,L,K,K,1,0,1,0,1,F,5,prima
3,1,3,3,2,The,a,ter,pro,be,e,ø,N,NN,SS,ø,C,CL,CLL,CLLC,CLLCK,K,CK,LCK,CLCK,CCLCK,ø,CVV,VV,CVC,CCVV,CV,0,0,2,1,1,0,0,1,0,0,1,0,1,2,1,2,2,1,2,1,2,101,1,111,111,101,2,6,2,2,2,1,CL,L,CKC,CCL,CK,C,?,C,CC,C,?,?,C,?,?,L,L,K,L,K,1,1,0,1,0,T,5,sekunda
2,2,2,3,3,Se,xu,al,hor,mon,on,ø,N,AN,SS,ø,C,CK,CKC,CKCC,CKCCL,C,LC,CLC,CCLC,KCCLC,ø,CVC,CCVV,VVC,CVC,CVVC,2,1,0,2,1,1,0,1,1,1,1,2,0,1,1,1,2,2,1,2,2,101,201,11,111,2001,2,2,4,2,2,1,CK,CCL,LC,CKC,CLC,C,CC,?,C,C,?,?,C,C,C,K,L,L,K,L,1,1,1,1,1,T,5,antepaenultima
3,3,3,4,3,wie,der,her,rich,ten,en,ø,V,BV,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVVC,CVC,CVC,0,2,1,2,2,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,101,111,111,111,1101,3,2,2,3,2,1,CL,CKC,CLC,CKC,CKC,C,C,C,C,C,?,C,C,C,C,L,K,L,K,K,1,0,1,1,0,F,5,antepaenultima
3,3,2,3,3,bra,mar,ba,sie,ren,en,ø,V,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,LCKC,CLCKC,ø,CCVC,CVC,CVC,CVV,CVC,3,2,2,0,2,1,1,1,0,1,2,1,1,1,1,1,1,1,2,1,0,111,1011,101,101,1011,2,3,2,3,3,1,CCK,CKC,CK,CL,CKC,CC,C,C,C,C,?,C,?,?,C,K,K,K,L,K,1,1,1,1,0,F,5,paenultima
2,3,2,3,3,my,sti,fi,zie,ren,en,ø,V,R,SA,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,ALCKC,ø,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,1101,101,101,101,1011,2,3,3,3,3,-1,CKC,CL,CL,AL,CKC,C,C,C,A,C,C,?,?,?,C,K,L,L,L,K,1,1,1,1,0,F,5,paenultima
2,3,2,3,3,in,ter,po,lie,ren,en,ø,V,R,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,1,1001,111,101,11,1011,3,2,2,4,3,-1,KC,CKC,CL,CL,CKC,?,C,C,C,C,C,C,?,?,C,K,K,L,L,K,1,0,1,1,0,F,5,paenultima
2,2,2,2,2,Al,lo,ku,ti,on,on,ø,N,ø,ø,ø,K,KC,KCL,KCLC,KCLCL,C,LC,LLC,ALLC,LALLC,ø,VC,CVV,CVV,CVV,VVC,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,2,2,2,2,0,1,11,101,101,1001,4,3,3,3,3,1,K,CL,CL,AL,LC,?,C,C,A,?,?,?,?,?,C,K,L,L,L,L,1,1,1,1,1,T,5,ultima
2,2,5,4,4,Un,er,quick,lich,keit,eit,ø,N,A,SA,ø,K,KC,KCK,KCKC,KCKCC,C,DC,CDC,CCDC,KCCDC,ø,VC,VC,CCVC,CVC,CVVC,1,1,3,2,1,1,1,1,1,1,0,0,2,1,1,1,1,1,1,2,1,1001,11,301,111,201,3,3,2,3,2,-1,KC,KC,CCKC,CKC,CDC,?,?,CC,C,C,C,C,C,C,C,K,K,K,K,D,1,1,1,1,1,T,5,antepaenultima
6,2,4,5,6,Staats,si,cher,heits,dienst,ienst,ø,N,NN,SAS,ø,C,CC,CCL,CCLA,CCLAC,C,CC,CCC,LCCC,CLCCC,ø,CCVVC,CVC,CVC,CVVC,CVVCCC,1,2,2,1,2,1,1,1,1,3,2,1,1,1,1,2,1,1,2,2,2,301,101,111,201,1301,2,3,2,2,2,1,CCLA,CK,CKC,CDA,CLCCC,CC,C,C,C,C,A,?,C,A,CCC,L,K,K,D,L,1,1,0,1,2,T,5,prima
2,2,3,3,3,or,na,men,tie,ren,en,ø,V,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVC,CVV,CVC,1,2,2,0,2,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,1,11,1001,2001,101,1011,3,3,2,3,3,1,KC,CK,CKC,CL,CKC,?,C,C,C,C,C,?,C,?,C,K,K,K,L,K,1,1,1,1,0,F,5,paenultima
5,3,3,3,4,Licht,bil,der,vor,trag,ag,ø,N,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,C,LC,CLC,CCLC,CCCLC,ø,CVCC,CVC,CVC,CVVC,CCVVC,3,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,211,111,111,111,211,2,3,2,2,2,0,CKCC,CKC,CKC,CLC,CCLC,C,C,C,C,CC,CC,C,C,C,C,K,K,K,L,L,2,1,0,1,1,T,5,prima
2,3,3,4,4,Ar,bei,ter,prie,ster,er,ø,N,NN,SS,ø,K,KC,KCC,KCCD,KCCDC,C,KC,CKC,CCKC,LCCKC,ø,VC,CVV,CVC,CCVVC,CVC,1,0,2,1,2,1,0,1,1,1,0,1,1,2,1,1,2,1,2,1,2,11,101,111,211,111,3,3,2,2,2,1,KC,CD,CKC,CCLC,CKC,?,C,C,CC,C,C,?,C,C,C,K,D,K,L,K,1,1,0,1,0,T,5,prima
2,3,3,6,4,ge,nos,sen,schaft,lich,ich,ø,A,N,SA,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,CCKC,CCCKC,noacc,CV,CVC,CVC,CVCC,CVC,1,2,2,3,2,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,101,1001,1101,301,111,2,3,2,1,3,-1,CK,CK,CKC,CKCC,CKC,C,C,C,C,C,?,?,C,CC,C,K,K,K,K,K,0,1,0,2,1,F,5,sekunda
3,3,2,3,3,vor,ein,ge,nom,men,en,vor,A,ø,SS,acc,C,CL,CLC,CLCD,CLCDC,C,KC,CKC,KCKC,CKCKC,ø,CVVC,VVC,CV,CVC,CVC,1,0,1,2,2,1,1,0,1,1,1,0,1,1,1,2,2,1,1,1,2,111,1001,101,1001,2001,2,4,2,3,2,1,CLC,DC,CK,CK,CKC,C,?,C,C,C,C,C,?,?,C,L,D,K,K,K,1,1,0,1,0,F,5,prima
3,2,3,2,5,Auf,ga,ben,be,reich,eich,auf,N,NN,SAS,acc,D,DC,DCC,DCCL,DCCLC,C,DC,CDC,KCDC,CKCDC,ø,VVC,CVV,CVC,CV,CVVC,0,0,2,1,1,1,0,1,0,1,0,1,1,1,1,2,2,1,1,2,2,101,101,1101,101,111,3,3,2,2,3,1,DC,CL,CKC,CK,CDC,?,C,C,C,C,C,?,C,?,C,D,L,K,K,D,1,1,0,0,1,T,5,prima
3,4,3,2,3,ver,nach,l1s,si,gen,en,ver,V,A,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,KCKC,CKCKC,noacc,CVC,CVVC,CVC,CVC,CVC,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,111,1101,11,101,1101,2,3,3,3,2,1,CKC,CLC,CK,CK,CKC,C,C,C,C,C,C,C,?,?,C,K,L,K,K,K,1,1,1,1,0,F,5,sekunda
3,3,2,2,3,wie,der,be,le,ben,en,ø,V,BV,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CV,CVV,CVC,0,2,1,0,2,0,1,0,0,1,1,1,1,1,1,2,1,1,2,1,2,101,111,101,11,1101,3,2,2,3,2,1,CL,CKC,CK,CL,CKC,C,C,C,C,C,?,C,?,?,C,L,K,K,L,K,1,0,0,1,0,F,5,prima
6,2,1,3,4,Selbst,bi,o,gra,phie,ie,ø,N,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,L,CL,KCL,CKCL,CCKCL,ø,CVCCCC,CVV,VV,CCVC,CVV,5,0,0,3,0,4,0,0,1,0,1,1,0,2,1,1,2,2,1,2,2,411,101,1,111,101,1,3,4,2,3,-1,CKCCCC,CL,L,CCK,CL,C,C,?,CC,C,CCCC,?,?,?,?,K,L,L,K,L,2,1,1,1,1,T,5,prima
2,4,2,2,3,Au,then,ti,zi,t1t,1t,ø,N,N,SA,ø,D,DC,DCK,DCKC,DCKCC,C,LC,CLC,LCLC,ALCLC,ø,VV,CVC,CVV,CVV,CVVC,0,2,0,0,1,0,1,0,0,1,0,1,1,1,1,2,1,2,2,2,1,1,1101,101,101,201,6,2,3,3,2,-1,D,CKC,CL,AL,CLC,?,C,C,A,C,?,C,?,?,C,D,K,L,L,L,1,1,1,1,1,T,5,ultima
1,4,2,3,3,2,brig,be,hal,ten,en,ueber,V,ø,SS,acc,L,LC,LCC,LCCK,LCCKC,C,KC,CKC,CCKC,KCCKC,ø,VV,CCVC,CV,CVC,CVC,0,3,1,2,2,0,1,0,1,1,0,2,1,1,1,2,1,1,1,1,2,1,211,101,111,1101,5,2,2,2,2,1,L,CCKC,CK,CKC,CKC,?,CC,C,C,C,?,C,?,C,C,L,K,K,K,K,1,1,0,1,0,F,5,prima
3,4,3,2,4,Tro,cken,f2t,te,rung,ung,ø,N,AN,SS,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CVC,CVC,CV,CVC,3,2,2,1,2,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,2,111,1101,101,101,1011,2,2,3,2,3,1,CCK,CKC,CK,CK,CKC,CC,C,C,C,C,?,C,?,?,C,K,K,K,K,K,1,0,1,0,1,T,5,prima
5,3,3,2,5,tsche,cho,slo,wa,kisch,isch,ø,A,ø,ø,ø,A,AK,AKC,AKCL,AKCLC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVVC,CVV,CVV,CVC,2,1,0,0,2,1,1,0,0,1,1,1,1,1,1,1,2,2,2,1,0,101,201,11,101,201,2,2,3,3,2,1,AK,CLC,CL,CL,CKC,A,C,C,C,C,?,C,?,?,C,K,L,L,L,K,1,1,1,1,1,F,5,paenultima
2,3,6,2,4,Na,tur,schutz,ge,biet,iet,ø,N,NN,SS,ø,C,CK,CKC,CKCL,CKCLC,C,LC,CLC,KCLC,CKCLC,ø,CVC,CVVC,CVC,CV,CVVC,2,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,2,2,1001,111,201,101,201,3,3,2,2,2,-1,CK,CLC,CKA,CK,CLC,C,C,C,C,C,?,C,A,?,C,K,L,K,K,L,1,1,1,0,1,T,5,sekunda
4,2,3,3,2,Phan,ta,sie,blu,me,e,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCK,K,CK,LCK,CLCK,CCLCK,ø,CVC,CVC,CVV,CCVV,CV,2,2,0,1,1,1,1,0,0,0,1,1,1,2,1,1,1,2,2,1,2,1101,101,101,111,1001,2,2,3,3,3,-1,CKC,CK,CL,CCL,CK,C,C,C,CC,C,C,?,?,?,?,K,K,L,L,K,1,1,1,1,0,T,5,antepaenultima
2,3,3,2,2,In,ter,ven,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCK,KCCKC,C,LC,LLC,ALLC,CALLC,ø,VC,CVC,CVC,CVV,VVC,1,2,2,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,2,2,1,1001,111,1101,101,1001,3,2,2,3,3,-1,KC,CKC,CKC,AL,LC,?,C,C,A,?,C,C,C,?,C,K,K,K,L,L,1,0,1,1,1,T,5,ultima
2,3,4,4,4,Un,ent,behr,lich,keit,eit,ø,N,A,SA,ø,K,KC,KCK,KCKC,KCKCC,C,DC,CDC,CCDC,KCCDC,ø,VC,VCC,CVVC,CVC,CVVC,1,2,1,2,1,1,2,1,1,1,0,0,1,1,1,1,1,2,1,2,1,1001,1101,111,111,201,3,2,2,3,2,-1,KC,KCC,CLC,CKC,CDC,?,?,C,C,C,C,CC,C,C,C,K,K,L,K,D,1,2,1,1,1,T,5,antepaenultima
2,2,2,3,3,ra,ti,fi,zie,ren,en,ø,V,R,SA,ø,C,CK,CKC,CKCL,CKCLC,C,KC,CKC,LCKC,ALCKC,ø,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,11,101,101,101,1011,3,3,3,3,3,1,CK,CL,CL,AL,CKC,C,C,C,A,C,?,?,?,?,C,K,L,L,L,K,1,1,1,1,0,F,5,paenultima
