syl_len0,syl_len1,syl0,syl1,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,cv_ratio0,cv_ratio1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,comp_len,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_class0,syl_class1,onset_class0,onset_class1,koda_class0,koda_class1,nucleus_class0,nucleus_class1,syl_weight0,syl_weight1,nomen,sylcnt,stress_class
4,4,Haus,wirt,irt,ø,N,NN,SS,ø,C,CD,CDC,CDCC,CDCCK,C,CC,KCC,CKCC,CCKCC,ø,CVVC,CVCC,1,3,1,2,1,1,2,1,2,201,211,2,2,1,CDC,CKCC,C,C,C,CC,D,K,1,2,T,2,paenultima
5,5,Kraft,sport,ort,ø,N,NN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,CC,KCC,CKCC,CCKCC,ø,CCVCC,CCVCC,4,4,2,2,2,2,1,1,2,311,311,2,2,0,CCKCC,CCKCC,CC,CC,CC,CC,K,K,2,2,T,2,paenultima
3,4,che,cken,en,ø,V,ø,ø,ø,A,AK,AKC,AKCK,AKCKC,C,KC,CKC,KCKC,AKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,0,101,1101,2,2,1,AK,CKC,A,C,?,C,K,K,1,0,F,2,paenultima
2,4,lu,stig,ig,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,noacc,CVC,CVC,2,2,1,1,1,1,1,1,1,111,201,3,2,1,CKC,CKC,C,C,C,C,K,K,1,1,F,2,paenultima
5,3,Schul,amt,amt,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,CC,KCC,CKCC,LCKCC,ø,CVVC,VCC,1,2,1,2,1,0,2,1,2,111,1101,3,2,1,CLC,KCC,C,?,C,CC,L,K,1,2,T,2,paenultima
3,3,fau,len,en,ø,V,A,S,ø,C,CD,CDC,CDCK,CDCKC,C,KC,CKC,DCKC,CDCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,101,1011,3,3,1,CD,CKC,C,C,?,C,D,K,1,0,F,2,paenultima
3,4,win,deln,eln,ø,V,N,S,ø,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVCC,2,3,1,2,1,1,1,1,1,1101,1111,2,2,1,CKC,CKCC,C,C,C,CC,K,K,1,0,F,2,paenultima
2,3,um,hin,in,ø,ADV,ø,S,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,1,2,1,1,0,1,1,1,1,1001,1101,3,2,1,KC,CKC,?,C,C,C,K,K,1,1,F,2,ultima
5,3,Schie,fer,er,ø,N,N,S,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,101,111,3,2,1,CL,CKC,C,C,?,C,L,K,1,0,T,2,paenultima
6,2,Schran,ke,e,ø,N,N,S,ø,C,CC,CCK,CCKC,CCKCC,K,CK,CCK,KCCK,CKCCK,ø,CCVC,CV,3,1,1,0,2,1,1,1,1,1111,101,2,2,-1,CCKC,CK,CC,C,C,?,K,K,1,0,T,2,paenultima
3,4,Ost,wind,ind,ø,N,NN,SS,ø,K,KC,KCC,KCCC,KCCCK,C,CC,KCC,CKCC,CCKCC,ø,VCC,CVCC,2,3,2,2,0,1,1,1,2,201,1201,2,2,1,KCC,CKCC,?,C,CC,CC,K,K,2,2,T,2,paenultima
2,5,l3,schen,en,ø,V,V,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,11,1101,3,2,1,CK,CKC,C,C,?,C,K,K,1,0,F,2,paenultima
3,4,Kra,chen,en,ø,N,N,S,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,111,1101,2,2,1,CCK,CKC,CC,C,?,C,K,K,1,0,T,2,paenultima
3,2,Row,dy,y,ø,N,ø,ø,ø,C,CD,CDC,CDCL,ø,L,CL,DCL,CDCL,ø,ø,CVV,CVV,0,0,0,0,1,1,2,2,0,11,101,4,3,1,CD,CL,C,C,?,?,D,L,1,1,T,2,paenultima
4,4,Sach,buch,uch,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCL,C,LC,CLC,CCLC,KCCLC,ø,CVC,CVVC,2,1,1,1,1,1,1,2,2,201,201,2,2,0,CKC,CLC,C,C,C,C,K,L,1,1,T,2,paenultima
3,4,Tar,t2ff,2ff,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,0,111,201,2,2,1,CKC,CKC,C,C,C,C,K,K,1,1,T,2,ultima
4,4,L1mp,lein,ein,ø,N,N,SA,ø,C,CK,CKC,CKCC,CKCCC,C,DC,CDC,CCDC,CCCDC,ø,CVCC,CVVC,3,1,2,1,1,1,1,2,1,1111,1011,2,3,-1,CKCC,CDC,C,C,CC,C,K,D,2,1,T,2,paenultima
2,5,Ge,scho$,o$,ø,N,V,AS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CV,CVC,1,2,0,1,1,1,1,1,1,101,201,2,2,1,CK,CKC,C,C,?,C,K,K,0,1,T,2,ultima
6,3,furcht,los,os,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCC,C,LC,CLC,CCLC,CCCLC,ø,CVCCC,CVVC,4,1,3,1,1,1,1,2,1,311,111,2,2,-1,CKCCC,CLC,C,C,CCC,C,K,L,2,1,F,2,paenultima
2,4,Be,cken,en,ø,N,N,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,101,1101,2,2,1,CK,CKC,C,C,?,C,K,K,1,0,T,2,paenultima
1,3,E,xil,il,ø,N,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,C,LC,CLC,CCLC,KCCLC,ø,VC,CCVVC,1,1,1,1,0,2,1,2,0,1,211,4,2,1,K,CCLC,?,CC,?,C,K,L,1,1,T,2,ultima
3,4,Men,thol,ol,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCL,C,LC,CLC,CCLC,KCCLC,ø,CVC,CVVC,2,1,1,1,1,1,1,2,1,2001,111,2,2,-1,CKC,CLC,C,C,C,C,K,L,1,1,T,2,ultima
3,4,3st,lich,ich,ø,A,N,SA,ø,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,CCKC,CCCKC,noacc,VCC,CVC,2,2,2,1,0,1,1,1,1,201,111,2,3,-1,KCC,CKC,?,C,CC,C,K,K,2,1,F,2,paenultima
4,3,Acht,eck,eck,ø,N,ø,SS,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VCC,VC,2,1,2,1,0,0,1,1,2,201,101,2,2,-1,KCC,KC,?,?,CC,C,K,K,2,1,T,2,paenultima
6,5,Scharf,sicht,icht,ø,N,AN,SS,ø,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVCC,CVCC,3,3,2,2,1,1,1,1,2,211,301,2,2,1,CKCC,CKCC,C,C,CC,CC,K,K,2,2,T,2,paenultima
3,2,Keu,le,e,ø,N,N,S,ø,C,CD,CDC,CDCK,ø,K,CK,DCK,CDCK,ø,ø,CVV,CV,0,1,0,0,1,1,2,1,1,101,11,3,3,-1,CD,CK,C,C,?,?,D,K,1,0,T,2,paenultima
2,4,Ab,wehr,ehr,ab,N,V,S,acc,K,KC,KCC,KCCL,KCCLC,C,LC,CLC,CCLC,KCCLC,ø,VC,CVVC,1,1,1,1,0,1,1,2,1,101,111,2,2,1,KC,CLC,?,C,C,C,K,L,1,1,T,2,paenultima
2,3,Fi,let,et,ø,N,ø,ø,ø,C,CL,CLC,CLCL,ø,L,CL,LCL,CLCL,ø,ø,CVV,CVV,0,0,0,0,1,1,2,2,0,101,11,3,3,-1,CL,CL,C,C,?,?,L,L,1,1,T,2,ultima
3,3,wit,zig,ig,ø,A,N,SA,ø,C,CK,CKA,CKAK,CKAKC,C,KC,AKC,KAKC,CKAKC,noacc,CVC,CVC,2,2,1,1,1,1,1,1,1,101,201,3,2,1,CK,AKC,C,A,?,C,K,K,1,1,F,2,paenultima
2,3,Na,gel,el,ø,N,N,S,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,1001,111,4,2,-1,CL,CKC,C,C,?,C,L,K,1,0,T,2,paenultima
3,3,mel,den,en,ø,V,V,S,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,1011,1101,3,2,1,CKC,CKC,C,C,C,C,K,K,1,0,F,2,paenultima
3,3,lap,pig,ig,ø,A,N,SA,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,noacc,CVC,CVC,2,2,1,1,1,1,1,1,1,11,201,3,2,1,CK,CKC,C,C,?,C,K,K,1,1,F,2,paenultima
3,3,Zan,der,er,ø,N,N,S,ø,A,AK,AKC,AKCC,AKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,1101,111,2,2,-1,AKC,CKC,A,C,C,C,K,K,1,0,T,2,paenultima
2,3,ba,sta,a,ø,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,L,CL,CCL,KCCL,CKCCL,ø,CVC,CVV,2,0,1,0,1,1,1,2,0,201,101,2,3,-1,CKC,CL,C,C,C,?,K,L,1,1,F,2,paenultima
3,4,eis,frei,ei,ø,A,N,SA,ø,D,DC,DCC,DCCC,DCCCD,D,CD,CCD,CCCD,DCCCD,ø,VVC,CCVV,0,1,1,0,0,2,2,2,1,101,111,3,3,1,DC,CCD,?,CC,C,?,D,D,1,1,F,2,paenultima
3,5,Web,stuhl,uhl,ø,N,VN,SS,ø,C,CL,CLC,CLCC,CLCCC,C,LC,CLC,CCLC,CCCLC,ø,CVVC,CCVVC,1,1,1,1,1,2,2,2,2,201,211,2,2,1,CLC,CCLC,C,CC,C,C,L,L,1,1,T,2,paenultima
5,4,Spiel,raum,aum,ø,N,VN,SS,ø,C,CC,CCL,CCLC,CCLCC,C,DC,CDC,CCDC,LCCDC,ø,CCVVC,CVVC,1,1,1,1,2,1,2,2,2,211,1011,2,3,1,CCLC,CDC,CC,C,C,C,L,D,1,1,T,2,paenultima
2,4,La,chen,en,ø,N,F,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,11,1101,3,2,1,CK,CKC,C,C,?,C,K,K,1,0,T,2,paenultima
6,3,Schn3r,kel,el,ø,N,N,S,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,CCKC,KCCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,1111,111,2,2,-1,CCKC,CKC,CC,C,C,C,K,K,1,0,T,2,paenultima
4,4,Obst,saft,aft,ø,N,NN,SS,ø,L,LC,LCC,LCCC,LCCCC,C,CC,KCC,CKCC,CCKCC,ø,VVCCC,CVCC,1,3,3,2,0,1,2,1,2,301,301,1,1,0,LCCC,CKCC,?,C,CCC,CC,L,K,2,2,T,2,paenultima
3,4,Hol,land,and,ø,N,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CVCC,2,3,1,2,1,1,1,1,0,101,1111,2,2,1,CK,CKCC,C,C,?,CC,K,K,1,2,T,2,paenultima
4,4,H1ft,ling,ing,ø,N,N,SA,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,CCCKC,noacc,CVCC,CVC,3,2,2,1,1,1,1,1,1,301,1011,1,3,1,CKCC,CKC,C,C,CC,C,K,K,2,1,T,2,paenultima
5,5,Starr,sucht,ucht,ø,N,AN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,CC,KCC,CKCC,CCKCC,ø,CCVC,CVCC,3,3,1,2,2,1,1,1,2,211,301,2,2,1,CCKC,CKCC,CC,C,C,CC,K,K,1,2,T,2,paenultima
2,4,ka,cken,en,ø,V,V,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,101,1101,2,2,1,CK,CKC,C,C,?,C,K,K,1,0,F,2,paenultima
6,3,Schlit,ten,en,ø,N,N,S,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,111,1101,3,2,1,CCK,CKC,CC,C,?,C,K,K,1,0,T,2,paenultima
3,4,pad,deln,eln,ø,V,N,S,ø,C,CK,CKC,CKCK,CKCKC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CVCC,2,3,1,2,1,1,1,1,1,101,1111,2,2,1,CK,CKCC,C,C,?,CC,K,K,1,0,F,2,paenultima
3,3,Mos,lem,em,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,1101,1011,2,3,-1,CKC,CKC,C,C,C,C,K,K,1,1,T,2,paenultima
6,5,Schlaf,trunk,unk,ø,N,VN,SS,ø,C,CC,CCL,CCLC,CCLCC,C,CC,KCC,CKCC,CCKCC,ø,CCVVC,CCVCC,1,4,1,2,2,2,2,1,2,211,1211,2,2,1,CCLC,CCKCC,CC,CC,C,CC,L,K,1,2,T,2,paenultima
2,3,Ka,der,er,ø,N,N,S,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,101,111,3,2,1,CL,CKC,C,C,?,C,L,K,1,0,T,2,paenultima
5,3,zweck,los,os,ø,A,N,SA,ø,A,AC,ACK,ACKC,ACKCC,C,LC,CLC,CCLC,KCCLC,ø,CCVC,CVVC,3,1,1,1,2,1,1,2,1,301,111,1,2,-1,ACKC,CLC,AC,C,C,C,K,L,1,1,F,2,paenultima
3,5,Jid,disch,isch,ø,N,A,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,2,201,4,2,1,CK,CKC,C,C,?,C,K,K,1,1,T,2,paenultima
6,3,Schlem,mer,er,ø,N,V,SA,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,111,1011,2,3,1,CCK,CKC,CC,C,?,C,K,K,1,0,T,2,paenultima
3,5,Ser,geant,eant,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVCC,2,3,1,2,1,1,1,1,0,111,1201,2,2,1,CKC,CKCC,C,C,C,CC,K,K,1,2,T,2,ultima
5,3,dr2ck,bar,ar,ø,A,V,SA,ø,C,CC,CCK,CCKC,CCKCC,C,LC,CLC,CCLC,KCCLC,ø,CCVC,CVVC,3,1,1,1,2,1,1,2,1,211,111,2,3,-1,CCKC,CLC,CC,C,C,C,K,L,1,1,F,2,paenultima
6,3,schwan,ger,er,ø,A,A,S,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,201,1011,2,3,1,CCK,CKC,CC,C,?,C,K,K,1,0,F,2,paenultima
4,3,murk,sen,en,ø,V,V,S,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,CCCKC,ø,CVC,CCVC,2,3,1,1,1,2,1,1,1,1011,1201,3,2,1,CKC,CCKC,C,CC,C,C,K,K,1,0,F,2,paenultima
3,4,wip,pern,ern,ø,V,V,SA,ø,C,CK,CKC,CKCK,CKCKC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CVCC,2,3,1,2,1,1,1,1,1,101,1111,3,2,1,CK,CKCC,C,C,?,CC,K,K,1,0,F,2,paenultima
3,3,teu,fen,en,ø,V,V,S,ø,C,CD,CDC,CDCK,CDCKC,C,KC,CKC,DCKC,CDCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,101,1101,3,2,1,CD,CKC,C,C,?,C,D,K,1,0,F,2,paenultima
3,2,all,da,a,ø,ADV,ø,SS,ø,K,KC,KCC,KCCL,ø,L,CL,CCL,KCCL,ø,ø,VC,CVV,1,0,1,0,0,1,1,2,2,11,101,3,3,1,KC,CL,?,C,C,?,K,L,1,1,F,2,ultima
3,4,for,mell,ell,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,111,1011,2,3,1,CKC,CKC,C,C,C,C,K,K,1,1,F,2,ultima
2,3,bi,nar,ar,ø,A,A,S,ø,C,CL,CLC,CLCL,CLCLC,C,LC,CLC,LCLC,CLCLC,ø,CVV,CVVC,0,1,0,1,1,1,2,2,1,101,1011,3,3,1,CL,CLC,C,C,?,C,L,L,1,1,F,2,ultima
4,4,Nipp,flut,ut,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCC,C,LC,CLC,CCLC,CCCLC,ø,CVC,CCVVC,2,1,1,1,1,2,1,2,2,1101,211,2,2,-1,CKC,CCLC,C,CC,C,C,K,L,1,1,T,2,paenultima
3,5,let,tisch,isch,ø,A,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,0,11,201,3,2,1,CK,CKC,C,C,?,C,K,K,1,1,F,2,paenultima
3,3,Tak,tik,ik,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,0,201,201,2,2,0,CKC,CKC,C,C,C,C,K,K,1,1,T,2,paenultima
3,3,seh,bar,ar,ø,A,V,SA,ø,C,CL,CLC,CLCL,CLCLC,C,LC,CLC,LCLC,CLCLC,ø,CVV,CVVC,0,1,0,1,1,1,2,2,1,101,111,2,3,1,CL,CLC,C,C,?,C,L,L,1,1,F,2,paenultima
5,4,brenz,lich,ich,ø,A,A,S,ø,C,CC,CCK,CCKC,CCKCA,C,KC,CKC,ACKC,CACKC,ø,CCVCC,CVC,4,2,2,1,2,1,1,1,1,1211,111,2,3,-1,CCKCA,CKC,CC,C,CA,C,K,K,2,1,F,2,paenultima
2,4,mo,sern,ern,ø,V,V,S,ø,C,CL,CLC,CLCK,CLCKC,C,CC,KCC,CKCC,LCKCC,ø,CVV,CVCC,0,3,0,2,1,1,2,1,1,1001,1111,3,2,1,CL,CKCC,C,C,?,CC,L,K,1,0,F,2,paenultima
3,5,luv,w1rts,1rts,ø,ADV,N,SA,ø,C,CL,CLC,CLCC,CLCCK,A,CA,KCA,CKCA,CCKCA,ø,CVVC,CVCC,1,3,1,2,1,1,2,1,1,111,211,3,2,1,CLC,CKCA,C,C,C,CA,L,K,1,2,F,2,paenultima
2,4,W1,sche,e,ø,N,F,S,ø,C,CK,CKC,CKCK,ø,K,CK,KCK,CKCK,ø,ø,CVC,CV,2,1,1,0,1,1,1,1,1,101,101,2,2,0,CK,CK,C,C,?,?,K,K,1,0,T,2,paenultima
5,4,letzt,mals,als,ø,ADV,AN,SSA,ø,C,CK,CKA,CKAC,CKACC,C,CC,LCC,CLCC,CCLCC,ø,CVCC,CVVCC,3,1,2,2,1,1,1,2,2,211,1111,2,3,1,CKAC,CLCC,C,C,AC,CC,K,L,2,2,F,2,paenultima
4,5,mitt,wochs,ochs,ø,ADV,N,SA,ø,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVCC,2,3,1,2,1,1,1,1,1,1101,301,2,1,-1,CKC,CKCC,C,C,C,CC,K,K,1,2,F,2,paenultima
3,5,lau,schen,en,ø,V,V,S,ø,C,CD,CDC,CDCK,CDCKC,C,KC,CKC,DCKC,CDCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,11,1101,4,2,1,CD,CKC,C,C,?,C,D,K,1,0,F,2,paenultima
4,4,Viel,zahl,ahl,ø,N,ø,SS,ø,C,CL,CLC,CLCA,CLCAL,C,LC,ALC,CALC,LCALC,ø,CVVC,CVVC,1,1,1,1,1,1,2,2,2,111,111,3,3,0,CLC,ALC,C,A,C,C,L,L,1,1,T,2,paenultima
1,4,A,poll,oll,ø,N,ø,ø,ø,K,KC,KCK,KCKC,ø,C,KC,CKC,KCKC,ø,ø,VC,CVC,1,2,1,1,0,1,1,1,0,1,111,4,2,1,K,CKC,?,C,?,C,K,K,1,1,T,2,ultima
1,3,E,pos,os,ø,N,N,S,ø,L,LC,LCK,LCKC,ø,C,KC,CKC,LCKC,ø,ø,VV,CVC,0,2,0,1,0,1,2,1,1,1,201,4,2,1,L,CKC,?,C,?,C,L,K,1,1,T,2,paenultima
5,4,Sperr,ling,ing,ø,N,N,S,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,CCKC,KCCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,211,1011,2,3,1,CCKC,CKC,CC,C,C,C,K,K,1,1,T,2,paenultima
3,3,lum,pig,ig,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,noacc,CVC,CVC,2,2,1,1,1,1,1,1,1,1011,201,3,2,-1,CKC,CKC,C,C,C,C,K,K,1,1,F,2,paenultima
3,3,h3h,len,en,ø,V,A,S,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,101,1011,2,3,1,CL,CKC,C,C,?,C,L,K,1,0,F,2,paenultima
4,3,Voll,zug,ug,ø,N,V,S,ø,C,CK,CKC,CKCA,CKCAL,C,LC,ALC,CALC,KCALC,ø,CVC,CVVC,2,1,1,1,1,1,1,2,1,111,201,2,2,1,CKC,ALC,C,A,C,C,K,L,1,1,T,2,ultima
2,3,Me,tro,o,ø,N,ø,ø,ø,C,CL,CLC,CLCC,CLCCL,L,CL,CCL,LCCL,CLCCL,ø,CVV,CCVV,0,1,0,0,1,2,2,2,0,1001,111,3,2,-1,CL,CCL,C,CC,?,?,L,L,1,1,T,2,paenultima
4,4,st1n,geln,eln,ø,V,N,SA,ø,C,CC,CCK,CCKC,CCKCK,C,CC,KCC,CKCC,KCKCC,ø,CCVC,CVCC,3,3,1,2,2,1,1,1,1,201,2011,2,2,1,CCK,CKCC,CC,C,?,CC,K,K,1,0,F,2,paenultima
3,4,Zag,heit,eit,ø,N,V,SA,ø,A,AL,ALC,ALCC,ALCCD,C,DC,CDC,CCDC,LCCDC,ø,CVVC,CVVC,1,1,1,1,1,1,2,2,1,201,201,2,2,0,ALC,CDC,A,C,C,C,L,D,1,1,T,2,paenultima
5,5,Sch3n,druck,uck,ø,N,AN,SS,ø,C,CL,CLC,CLCC,CLCCC,C,KC,CKC,CCKC,CCCKC,ø,CVVC,CCVC,1,3,1,1,1,2,2,1,2,1101,211,2,2,-1,CLC,CCKC,C,CC,C,C,L,K,1,1,T,2,paenultima
3,3,Auf,gu$,u$,auf,N,V,S,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,DCCKC,ø,VVC,CVC,0,2,1,1,0,1,2,1,1,101,201,3,2,1,DC,CKC,?,C,C,C,D,K,1,1,T,2,paenultima
3,3,pro,sit,it,ø,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCK,C,KC,CKC,LCKC,CLCKC,ø,CCVV,CVC,1,2,0,1,2,1,2,1,0,111,201,2,2,1,CCL,CKC,CC,C,?,C,L,K,1,1,F,2,paenultima
3,3,Leb,tag,ag,ø,N,VN,SS,ø,C,CL,CLC,CLCC,CLCCL,C,LC,CLC,CCLC,LCCLC,ø,CVVC,CVVC,1,1,1,1,1,1,2,2,2,111,201,2,2,1,CLC,CLC,C,C,C,C,L,L,1,1,T,2,paenultima
3,3,See,not,ot,ø,N,NN,SS,ø,C,CL,CLC,CLCL,CLCLC,C,LC,CLC,LCLC,CLCLC,ø,CVV,CVVC,0,1,0,1,1,1,2,2,2,101,1101,2,2,1,CL,CLC,C,C,?,C,L,L,1,1,T,2,paenultima
7,5,Schwach,strom,om,ø,N,AN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,LC,CLC,CCLC,CCCLC,ø,CCVC,CCCVVC,3,2,1,1,2,3,1,2,2,301,1211,1,2,1,CCKC,CCCLC,CC,CCC,C,C,K,L,1,1,T,2,paenultima
3,5,Rus,sisch,isch,ø,N,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,0,11,201,4,2,1,CK,CKC,C,C,?,C,K,K,1,1,T,2,paenultima
4,3,klau,ben,en,ø,V,V,S,ø,C,CC,CCD,CCDC,CCDCK,C,KC,CKC,DCKC,CDCKC,ø,CCVV,CVC,1,2,0,1,2,1,2,1,1,111,1101,3,2,1,CCD,CKC,CC,C,?,C,D,K,1,0,F,2,paenultima
2,3,fa,mos,os,ø,A,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,C,LC,CLC,KCLC,CKCLC,ø,CVC,CVVC,2,1,1,1,1,1,1,2,0,101,1101,2,2,1,CK,CLC,C,C,?,C,K,L,1,1,F,2,ultima
6,3,schril,len,en,ø,V,A,S,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,111,1011,3,3,1,CCK,CKC,CC,C,?,C,K,K,1,0,F,2,paenultima
3,3,din,gen,en,ø,V,N,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,101,2001,3,2,1,CK,CKC,C,C,?,C,K,K,1,0,F,2,paenultima
4,3,Tras,see,ee,ø,N,N,S,ø,C,CC,CCK,CCKC,CCKCL,L,CL,KCL,CKCL,CCKCL,ø,CCVC,CVV,3,0,1,0,2,1,1,2,1,111,101,2,2,-1,CCK,CL,CC,C,?,?,K,L,1,1,T,2,ultima
3,4,gei,stig,ig,ø,A,N,SA,ø,C,CD,CDC,CDCC,CDCCK,C,KC,CKC,CCKC,DCCKC,noacc,CVVC,CVC,1,2,1,1,1,1,2,1,1,201,201,2,2,0,CDC,CKC,C,C,C,C,D,K,1,1,F,2,paenultima
4,2,Prat,ze,e,ø,N,N,S,ø,C,CC,CCK,CCKA,CCKAK,K,AK,KAK,CKAK,CCKAK,ø,CCVC,CV,3,1,1,0,2,1,1,1,1,111,101,2,2,-1,CCK,AK,CC,A,?,?,K,K,1,0,T,2,paenultima
3,4,zen,tral,al,ø,A,R,SA,ø,A,AK,AKC,AKCC,AKCCC,C,LC,CLC,CCLC,CCCLC,ø,CVC,CCVVC,2,1,1,1,1,2,1,2,1,1101,121,2,3,-1,AKC,CCLC,A,CC,C,C,K,L,1,1,F,2,ultima
