stress_class,all_NN_classification,all_JRip_classification,all_J48_classification,numeric_NN_classification,numeric_JRip_classification,numeric__J48_classification,sparse_NN_classification,sparse_JRip_classification,sparse_J48_classification,suffixl_NN_classification,suffix_JRip_classification,suffixl_J48_classification,praefix_NN_classification,praefix_JRip_classification,praefix_J48_classification,affix_NN_classification,affix_JRip_classification,affix_J48_classification,sonority_NN_classification,sonority_JRip_classification,sonority_48_classification,weight_NN_classification,weight_JRip_classification,weight_J48_classification,phoncat_NN_classification,phoncat_JRip_classification,phoncat_J48_classification,phon_NN_classification,phon_JRip_classification,phon_J48_classification,sylstruct_NN_classification,sylstruct_JRip_classification,sylstruct_J48_classification,meta_NN_classification,meta_JRip_classification,meta_J48_classification
ultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
ultima,ultima,ultima,ultima,paenultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,ultima,paenultima,paenultima,paenultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,paenultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,paenultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,paenultima,paenultima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,ultima,ultima,paenultima,ultima,ultima,paenultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,paenultima,ultima,ultima,ultima,ultima,paenultima,ultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,ultima,paenultima,ultima,ultima,ultima,ultima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,ultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
paenultima,paenultima,ultima,ultima,paenultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima
