stress_class,all_NN_classification,all_JRip_classification,all_J48_classification,numeric_NN_classification,numeric_JRip_classification,numeric__J48_classification,sparse_NN_classification,sparse_JRip_classification,sparse_J48_classification,suffixl_NN_classification,suffix_JRip_classification,suffixl_J48_classification,praefix_NN_classification,praefix_JRip_classification,praefix_J48_classification,affix_NN_classification,affix_JRip_classification,affix_J48_classification,sonority_NN_classification,sonority_JRip_classification,sonority_48_classification,weight_NN_classification,weight_JRip_classification,weight_J48_classification,phoncat_NN_classification,phoncat_JRip_classification,phoncat_J48_classification,phon_NN_classification,phon_JRip_classification,phon_J48_classification,sylstruct_NN_classification,sylstruct_JRip_classification,sylstruct_J48_classification,meta_NN_classification,meta_JRip_classification,meta_J48_classification
sekunda,sekunda,sekunda,sekunda,prima,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,sekunda,prima,prima,prima,sekunda,prima,sekunda,prima,sekunda,sekunda,sekunda,sekunda,prima,sekunda,prima,prima,prima
prima,prima,prima,prima,prima,prima,sekunda,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima
prima,prima,paenultima,prima,prima,prima,antepaenultima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,sekunda,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
paenultima,paenultima,paenultima,paenultima,paenultima,sekunda,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,sekunda,paenultima,paenultima,prima,paenultima,paenultima,prima,paenultima,paenultima,paenultima,paenultima,sekunda,sekunda,sekunda,paenultima,paenultima,paenultima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,prima,prima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,prima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,prima,prima,prima
sekunda,sekunda,sekunda,prima,sekunda,prima,sekunda,sekunda,sekunda,prima,prima,prima,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,antepaenultima,prima,prima,prima,sekunda,prima,sekunda,prima,prima,prima,sekunda,sekunda,sekunda,prima,prima,prima
antepaenultima,prima,prima,ultima,antepaenultima,prima,ultima,paenultima,paenultima,ultima,prima,prima,prima,prima,prima,ultima,prima,prima,prima,ultima,paenultima,prima,prima,prima,prima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,ultima,prima,ultima
antepaenultima,antepaenultima,antepaenultima,antepaenultima,prima,antepaenultima,antepaenultima,prima,antepaenultima,antepaenultima,prima,prima,prima,paenultima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,prima,prima,prima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,ultima,paenultima,paenultima,paenultima,paenultima,antepaenultima,paenultima,paenultima,prima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,prima,prima
prima,prima,paenultima,sekunda,prima,paenultima,paenultima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,sekunda,sekunda,sekunda,sekunda,prima,sekunda,prima,paenultima,prima,prima,prima,prima,ultima,prima,ultima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,prima,antepaenultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,ultima,prima,prima,sekunda,prima,prima,prima,prima,ultima,ultima,prima,ultima,prima,prima,prima,prima,prima,prima,prima
prima,prima,prima,prima,antepaenultima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,antepaenultima,antepaenultima,prima,prima,prima
prima,prima,prima,sekunda,prima,prima,sekunda,prima,prima,sekunda,prima,prima,prima,ultima,prima,ultima,prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,antepaenultima,prima,antepaenultima,prima,antepaenultima,antepaenultima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima
antepaenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,antepaenultima,prima,antepaenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,prima,prima
antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,prima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima
paenultima,paenultima,paenultima,ultima,ultima,prima,ultima,paenultima,prima,ultima,prima,prima,prima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,antepaenultima,prima,paenultima,ultima,prima,antepaenultima,antepaenultima,prima,prima,paenultima,prima,paenultima
antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
sekunda,sekunda,sekunda,antepaenultima,sekunda,sekunda,antepaenultima,sekunda,sekunda,antepaenultima,antepaenultima,prima,antepaenultima,sekunda,prima,sekunda,sekunda,prima,prima,paenultima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,sekunda,antepaenultima,antepaenultima,sekunda,sekunda,sekunda,prima,prima,antepaenultima
sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,paenultima,sekunda,sekunda,prima,prima,prima,prima,sekunda,prima,sekunda,sekunda,prima,sekunda,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,paenultima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,prima
sekunda,sekunda,sekunda,sekunda,prima,sekunda,prima,sekunda,sekunda,sekunda,prima,prima,prima,paenultima,prima,ultima,sekunda,prima,prima,prima,prima,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,prima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,prima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,prima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,prima,ultima
sekunda,sekunda,sekunda,sekunda,prima,sekunda,prima,sekunda,sekunda,sekunda,prima,prima,prima,paenultima,prima,prima,antepaenultima,prima,prima,prima,sekunda,prima,prima,prima,prima,sekunda,sekunda,sekunda,sekunda,sekunda,prima,sekunda,sekunda,sekunda,prima,prima,antepaenultima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,prima,prima,prima,prima,prima,prima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,paenultima,paenultima,prima,paenultima,prima,prima,prima,paenultima,paenultima,paenultima,prima,prima,prima,paenultima,paenultima,paenultima,prima,prima,prima
sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,prima,ultima,prima,prima,ultima,prima,prima,paenultima,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,prima
antepaenultima,antepaenultima,prima,antepaenultima,antepaenultima,prima,antepaenultima,prima,antepaenultima,paenultima,prima,prima,prima,antepaenultima,prima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,antepaenultima,prima,antepaenultima,prima,paenultima,prima,paenultima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,prima,ultima,paenultima,prima,paenultima,ultima,ultima,prima,prima,paenultima,prima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,paenultima,prima,paenultima
prima,ultima,ultima,antepaenultima,paenultima,paenultima,prima,paenultima,paenultima,paenultima,paenultima,prima,prima,paenultima,paenultima,paenultima,paenultima,prima,paenultima,prima,prima,prima,ultima,ultima,ultima,prima,prima,prima,paenultima,prima,paenultima,prima,prima,prima,paenultima,prima,paenultima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,paenultima
paenultima,paenultima,prima,antepaenultima,paenultima,prima,prima,paenultima,prima,paenultima,paenultima,prima,prima,paenultima,paenultima,paenultima,paenultima,prima,paenultima,prima,prima,prima,prima,prima,paenultima,prima,prima,prima,paenultima,prima,paenultima,paenultima,prima,prima,paenultima,prima,paenultima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
sekunda,sekunda,sekunda,sekunda,prima,prima,prima,sekunda,sekunda,sekunda,prima,prima,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,paenultima,prima,sekunda,paenultima,prima,paenultima,prima,prima,prima,prima,prima,paenultima,prima,prima,sekunda,paenultima,prima,paenultima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,prima,ultima,ultima,ultima,ultima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,prima,ultima
sekunda,sekunda,sekunda,sekunda,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,sekunda,sekunda,sekunda,sekunda
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,prima,prima,sekunda,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,prima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima
antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,sekunda,sekunda,sekunda,paenultima,prima,prima,sekunda,prima,sekunda,sekunda,antepaenultima,antepaenultima,paenultima,prima,paenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,antepaenultima,prima,prima,prima
sekunda,sekunda,sekunda,sekunda,sekunda,prima,sekunda,sekunda,sekunda,sekunda,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,prima,prima
paenultima,paenultima,paenultima,paenultima,paenultima,prima,prima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,prima,prima,ultima,ultima,ultima,paenultima,prima,prima,paenultima,prima,paenultima,paenultima,prima,prima,paenultima,prima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,prima,prima,paenultima,paenultima,paenultima,paenultima,prima,paenultima,ultima,prima,ultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,paenultima
antepaenultima,antepaenultima,antepaenultima,prima,prima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,paenultima
prima,prima,prima,prima,prima,sekunda,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,sekunda,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,prima,prima,prima,prima,prima,antepaenultima,paenultima,prima,antepaenultima,prima,prima,antepaenultima,prima,prima,prima,prima
prima,prima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
prima,prima,prima,prima,prima,sekunda,sekunda,prima,prima,prima,prima,prima,prima,ultima,prima,ultima,prima,prima,prima,prima,sekunda,sekunda,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,prima,sekunda,prima,prima,prima
sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,paenultima,prima,antepaenultima,antepaenultima,sekunda,sekunda,prima,sekunda,sekunda,sekunda,sekunda,sekunda,sekunda,prima,sekunda,sekunda,sekunda,sekunda,paenultima,sekunda,sekunda,prima,prima,prima
antepaenultima,antepaenultima,antepaenultima,antepaenultima,prima,antepaenultima,prima,prima,antepaenultima,antepaenultima,prima,prima,prima,ultima,prima,ultima,prima,prima,paenultima,sekunda,sekunda,prima,prima,prima,prima,antepaenultima,antepaenultima,ultima,antepaenultima,antepaenultima,antepaenultima,prima,prima,prima,prima,prima,antepaenultima
prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima
prima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,ultima,prima,prima,paenultima,paenultima,paenultima,paenultima,paenultima,sekunda,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,sekunda,paenultima,paenultima,paenultima,ultima,prima,ultima
prima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,paenultima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,sekunda,sekunda,prima,sekunda,sekunda,prima,prima,prima,prima,prima,sekunda,prima,prima,prima,prima,prima,prima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,prima,ultima,ultima,ultima,paenultima,prima,ultima,paenultima,paenultima,prima,ultima,prima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,ultima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,prima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,paenultima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,sekunda,prima,prima,prima,prima,prima,prima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,paenultima
paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,prima,prima,prima,antepaenultima,paenultima,paenultima,paenultima,ultima,prima,prima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,paenultima,ultima,ultima,ultima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima
ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,prima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,paenultima,prima,paenultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima,ultima
prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,prima,antepaenultima,prima,prima,prima,prima,prima,prima
